timestamp_ms,rssi,csi_len,csi_bytes,label
5495457,-65,384,74;-96;4;0;0;0;0;0;0;0;0;6;0;24;0;24;-1;25;-2;25;-3;24;-3;24;-4;24;-4;23;-4;23;-5;23;-5;23;-5;23;-6;22;-6;22;-7;22;-7;22;-7;21;-7;21;-6;20;-6;20;-6;19;-6;19;-6;19;-6;19;-6;20;-5;20;-3;10;-5;19;-5;19;-4;19;-3;19;-4;18;-4;18;-3;18;-3;18;-2;18;-1;18;-1;18;-1;18;-1;18;0;18;1;18;1;19;1;19;1;19;1;19;2;19;2;18;2;18;2;18;3;18;3;18;3;18;0;4;0;0;0;0;0;0;0;0;-1;-1;4;0;33;2;33;-2;34;-3;34;-2;31;-7;31;-8;31;-8;31;-8;30;-8;29;-7;29;-8;29;-8;29;-9;28;-10;27;-11;27;-12;27;-13;26;-12;27;-11;26;-12;26;-13;25;-12;24;-13;24;-13;23;-12;23;-13;22;-15;22;-16;22;-16;23;-16;26;-14;23;-16;23;-16;23;-16;21;-16;21;-15;21;-16;22;-18;22;-18;23;-17;24;-17;23;-18;21;-19;22;-19;24;-18;24;-16;24;-15;25;-15;24;-15;24;-15;24;-14;25;-13;26;-12;25;-12;25;-11;25;-10;24;-10;5;-3;-1;-1;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;11;-4;46;-6;47;-7;46;-8;46;-10;45;-11;44;-12;43;-13;42;-13;42;-13;42;-13;42;-13;42;-13;42;-15;41;-16;40;-17;39;-17;39;-17;38;-16;37;-15;36;-15;36;-14;36;-13;36;-13;36;-13;36;-12;36;-13;35;-12;34;-13;34;-12;35;-11;34;-11;34;-11;34;-10;34;-9;34;-7;35;-5;35;-4;35;-4;35;-4;36;-4;36;-3;35;-2;35;-2;35;-2;35;-2;35;-1;35;0;36;0;35;0;34;1;34;1;35;1;36;-2;36;-1;37;0;38;0;37;-1;4,occupied
5495557,-65,384,74;-96;4;0;0;0;0;0;0;0;-2;5;-5;23;-5;24;-6;24;-7;23;-8;23;-8;22;-9;22;-10;21;-10;21;-10;21;-10;21;-11;21;-11;20;-11;20;-11;20;-12;19;-12;19;-11;18;-11;18;-11;18;-11;17;-11;17;-10;17;-10;17;-10;18;-10;18;-5;9;-9;18;-9;17;-8;17;-8;17;-8;17;-8;17;-8;17;-8;17;-7;17;-6;17;-5;18;-5;18;-4;18;-4;18;-4;18;-4;18;-4;18;-3;18;-3;18;-3;18;-3;18;-3;18;-2;18;-2;18;-2;18;-2;19;-1;4;0;0;0;0;0;0;0;0;-1;-1;4;1;31;15;31;14;32;13;31;12;32;3;32;3;31;3;31;2;30;2;30;2;29;1;29;1;28;0;28;-1;28;-2;29;-3;28;-3;28;-4;28;-3;28;-3;28;-3;27;-4;26;-5;26;-4;26;-4;25;-5;25;-7;25;-8;26;-8;27;-9;30;-4;27;-9;27;-8;27;-8;26;-9;26;-9;26;-8;26;-8;27;-8;27;-8;26;-9;26;-10;26;-9;27;-10;27;-9;27;-7;27;-6;27;-7;28;-6;28;-4;28;-4;28;-4;27;-3;26;-3;27;-3;28;-3;27;-1;6;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-5;10;-18;41;-19;42;-19;41;-20;40;-22;39;-24;39;-25;37;-26;36;-26;35;-25;36;-25;37;-25;37;-25;36;-26;35;-27;33;-27;32;-26;31;-26;30;-27;29;-27;29;-26;28;-25;28;-24;29;-23;30;-23;30;-22;31;-26;27;-22;29;-21;28;-21;28;-21;28;-21;28;-21;28;-20;28;-20;28;-18;29;-16;31;-14;32;-14;32;-13;33;-14;33;-15;32;-15;32;-14;33;-13;33;-13;32;-13;32;-12;33;-12;32;-10;31;-9;32;-9;34;-10;34;-15;32;-16;34;-18;34;-17;32;-3;3,occupied
5495657,-65,384,74;-96;4;0;0;0;0;0;0;0;-5;-4;-18;-15;-18;-16;-18;-16;-17;-17;-17;-17;-15;-18;-14;-18;-14;-19;-14;-19;-14;-19;-14;-19;-14;-19;-14;-18;-14;-19;-13;-19;-12;-19;-12;-19;-11;-18;-11;-18;-11;-18;-10;-18;-10;-18;-11;-17;-11;-17;-12;-17;-12;-17;-6;-9;-12;-17;-12;-16;-12;-16;-12;-15;-12;-15;-12;-15;-12;-16;-12;-15;-13;-15;-14;-14;-15;-13;-15;-12;-15;-12;-15;-13;-15;-13;-15;-13;-16;-12;-16;-12;-16;-12;-16;-12;-16;-12;-16;-12;-16;-11;-17;-10;-17;-10;-17;-10;-5;-3;0;0;0;0;0;0;0;0;-1;-1;-3;3;-21;30;-19;30;-18;30;-18;30;-16;30;-16;30;-15;30;-15;31;-14;30;-14;30;-13;30;-12;30;-12;30;-11;29;-10;30;-9;31;-9;31;-8;30;-8;30;-7;30;-6;30;-5;29;-5;29;-5;29;-5;29;-4;29;-3;29;-1;29;-1;30;-1;31;-1;32;0;31;-1;31;-1;31;0;31;0;31;0;30;0;30;0;31;0;32;0;32;1;31;1;31;1;32;0;33;-1;33;-2;33;-2;33;-3;33;-3;33;-4;32;-5;32;-5;31;-5;31;-5;30;-6;30;-7;31;-3;7;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-9;-8;-33;-30;-33;-31;-32;-32;-31;-33;-30;-33;-28;-34;-26;-35;-25;-35;-24;-36;-24;-36;-25;-36;-25;-36;-24;-36;-24;-36;-22;-36;-21;-36;-21;-36;-20;-36;-19;-36;-19;-35;-19;-35;-19;-35;-20;-34;-20;-33;-21;-33;-22;-33;-22;-32;-21;-31;-21;-31;-21;-31;-22;-29;-21;-29;-21;-29;-22;-29;-22;-29;-23;-28;-25;-26;-26;-25;-26;-26;-27;-26;-27;-26;-27;-25;-27;-25;-28;-25;-28;-24;-28;-24;-28;-24;-29;-24;-29;-23;-29;-22;-30;-22;-31;-22;-30;-22;-31;-21;-32;-22;-33;-22;-32;-21;-5;-3,occupied
5495757,-65,384,74;-96;4;0;0;0;0;0;0;0;-4;-4;-15;-15;-14;-16;-14;-17;-13;-17;-13;-17;-12;-18;-11;-18;-11;-18;-10;-18;-10;-18;-11;-18;-10;-19;-10;-19;-10;-19;-9;-19;-9;-19;-8;-19;-8;-18;-8;-18;-8;-18;-8;-17;-7;-17;-8;-17;-8;-17;-8;-17;-8;-17;-4;-9;-8;-17;-8;-17;-9;-17;-8;-16;-8;-16;-8;-16;-9;-16;-9;-16;-10;-16;-10;-15;-11;-15;-11;-15;-11;-15;-11;-15;-11;-15;-11;-15;-11;-15;-12;-15;-12;-15;-13;-15;-12;-14;-12;-14;-13;-13;-13;-13;-13;-14;-14;-14;-4;-4;0;0;0;0;0;0;0;0;-1;-1;-4;2;-31;18;-30;18;-29;19;-29;18;-25;21;-25;22;-24;22;-24;21;-24;21;-24;21;-23;21;-22;22;-21;22;-20;23;-19;23;-19;24;-19;24;-18;24;-18;24;-18;23;-18;24;-17;23;-16;24;-16;24;-16;24;-16;24;-14;25;-13;26;-13;27;-14;27;-16;26;-14;27;-15;27;-15;27;-14;27;-14;27;-14;28;-14;27;-14;28;-15;27;-15;26;-24;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-13;25;-13;25;-11;25;-10;26;-11;26;-10;27;-10;224;-13;24;-13;24;-1;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;-10;277;-10;26;-11;26;-10;27;-10;27;-10;27;-10;27;-10;27;-10;27;13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;-10;26;-10;27;-10;28;-10;28;-11;28;-12;27;-12;27;-13;27;-13;26;;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-7;-8;-27;-32;-27;-33;-26;-34;-25;-34;-23;-34;-21;-35;-20;-36;-19;-36;-18;-37;-18;-36;-18;-37;-18;-37;-17;-37;-16;-37;-15;-37;-15;-37;-14;-37;-13;-35;-13;-35;-13;-34;-13;-35;-13;-35;-13;-34;-14;-33;-15;-33;-16;-33;-14;-33;-14;-32;-14;-32;-15;-31;-15;-30;-15;-30;-16;-31;-16;-30;-17;-30;-17;-30;-18;-28;-19;-27;-20;-27;-21;-28;-21;-29;-20;-29;-20;-28;-20;-27;-20;-28;-21;-28;-22;-27;-23;-27;-22;-27;-23;-26;-23;-25;-24;-26;-24;-26;-23;-27;-24;-27;-24;-27;-24;-25;-4;-4,occupied
5497557,-66,384,74;-96;4;0;0;0;0;0;0;0;1;-6;7;-24;8;-24;9;-23;10;-23;10;-23;11;-23;11;-22;12;-22;12;-21;13;-21;13;-20;13;-20;13;-20;13;-19;13;-19;13;-19;13;-18;13;-18;13;-18;13;-17;12;-17;12;-18;12;-17;12;-17;12;-17;12;-18;5;-9;11;-17;10;-18;10;-18;10;-17;10;-17;9;-17;9;-18;9;-18;8;-18;7;-18;7;-19;7;-19;7;-18;7;-18;7;-19;6;-19;6;-20;5;-20;5;-20;5;-20;5;-20;5;-20;5;-20;5;-20;5;-20;4;-21;1;-6;0;0;0;0;0;0;0;0;-1;-1;-5;-2;-34;-15;-35;-14;-36;-14;-37;-13;-37;-8;-37;-8;-36;-7;-36;-7;-35;-6;-35;-6;-35;-5;-35;-4;-35;-4;-34;-3;-34;-2;-34;-2;-33;-2;-32;-1;-32;-1;-34;0;-34;1;-32;1;-31;2;-32;2;-31;2;-31;2;-31;3;-32;4;-32;4;-32;5;-33;3;-32;5;-32;6;-33;6;-32;6;-32;5;-32;5;-32;6;-32;7;-32;6;-33;7;-33;7;-33;7;-34;8;-34;7;-34;5;-34;4;-34;5;-34;5;-34;4;-34;2;-35;1;-34;0;-32;-1;-32;-1;-33;-1;-33;-2;-9;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;4;-11;19;-41;21;-41;23;-41;24;-39;25;-39;26;-38;27;-38;28;-37;29;-36;29;-36;29;-36;28;-36;28;-35;29;-34;29;-33;30;-33;30;-32;29;-30;28;-30;27;-29;27;-29;28;-29;27;-29;26;-29;26;-30;26;-30;27;-28;24;-29;24;-29;23;-30;22;-29;22;-29;22;-30;22;-30;21;-31;20;-31;19;-31;18;-32;18;-33;17;-34;17;-34;17;-34;16;-35;15;-35;14;-36;14;-36;14;-35;14;-36;14;-35;13;-35;12;-36;12;-37;12;-38;15;-36;15;-37;15;-37;15;-36;1;-5,occupied
5497657,-67,384,74;-96;4;0;0;0;0;0;0;0;4;1;20;6;20;6;20;7;20;8;19;9;19;9;18;9;18;10;17;11;17;11;18;11;17;11;17;11;17;11;16;12;16;12;15;12;15;11;15;11;14;11;14;11;14;11;14;10;14;10;14;10;14;10;7;5;14;11;14;10;14;10;14;9;14;9;14;9;14;9;14;9;14;8;15;7;15;7;15;7;15;6;15;6;15;6;16;7;16;7;16;7;16;6;16;6;16;6;16;6;16;5;16;5;17;5;17;5;4;1;0;0;0;0;0;0;0;0;-1;-1;2;-4;17;-31;16;-31;16;-31;15;-30;10;-30;9;-30;9;-30;9;-30;8;-31;8;-30;8;-30;8;-29;7;-29;6;-29;6;-30;5;-31;4;-31;4;-30;4;-29;4;-29;4;-29;3;-29;2;-28;2;-29;3;-29;2;-28;0;-28;-1;-28;-1;-29;-2;-30;-1;-30;-1;-30;0;-29;-1;-29;-1;-29;-1;-29;-1;-30;-1;-30;-1;-30;-1;-30;-1;-29;-2;-30;-2;-31;-1;-32;0;-31;1;-31;2;-31;1;-30;2;-30;3;-30;4;-30;5;-29;5;-29;5;-29;5;-28;6;-27;8;-27;2;-7;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8;4;34;19;34;20;33;21;33;22;32;23;31;24;30;25;29;26;28;26;28;26;28;26;28;26;28;27;27;27;26;27;24;27;24;27;23;26;23;26;22;26;22;26;23;26;23;25;23;24;23;24;24;24;22;27;23;23;23;23;23;23;23;22;23;21;24;21;24;21;24;21;25;20;26;18;26;17;27;18;28;18;27;17;26;18;26;19;27;19;27;17;28;16;28;16;28;16;29;16;28;15;29;14;30;14;29;14;27;18;29;18;31;19;30;18;3;2,occupied
5497765,-64,384,74;-96;4;0;0;0;0;0;0;0;1;-6;7;-21;8;-21;9;-21;10;-21;10;-21;11;-20;11;-20;11;-19;12;-19;12;-19;12;-19;12;-19;12;-18;13;-18;13;-17;13;-17;13;-17;13;-16;13;-16;13;-16;12;-15;12;-15;11;-15;12;-15;12;-15;11;-16;5;-8;11;-15;10;-16;10;-16;10;-15;10;-16;10;-16;10;-16;9;-16;9;-16;8;-16;8;-17;7;-17;7;-17;7;-17;7;-17;7;-18;7;-18;6;-18;6;-18;5;-18;6;-18;6;-18;5;-18;5;-19;5;-19;4;-18;1;-5;0;0;0;0;0;0;0;0;-1;-1;-4;-3;-29;-21;-29;-19;-30;-19;-30;-18;-31;-11;-31;-11;-31;-10;-31;-10;-31;-9;-30;-9;-31;-9;-31;-8;-31;-7;-30;-6;-31;-6;-31;-5;-31;-4;-30;-4;-30;-4;-30;-4;-30;-3;-29;-2;-28;-2;-28;-2;-28;-2;-29;-1;-28;0;-29;2;-30;2;-31;1;-32;-3;-30;1;-30;1;-30;1;-29;2;-30;2;-31;2;-30;2;-30;2;-30;2;-30;2;-30;3;-30;3;-31;2;-31;1;-31;0;-32;0;-32;0;-33;0;-33;-1;-32;-2;-31;-3;-30;-4;-29;-4;-30;-4;-30;-6;-30;-7;-8;-2;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;-10;22;-36;23;-36;24;-35;26;-34;26;-33;27;-32;28;-31;29;-30;29;-29;28;-29;29;-30;28;-30;28;-29;29;-28;30;-27;30;-26;30;-25;30;-24;29;-24;29;-24;28;-23;28;-23;26;-24;26;-24;26;-25;25;-25;28;-22;25;-24;25;-24;24;-24;24;-24;24;-25;23;-25;22;-25;23;-25;22;-26;20;-27;20;-28;20;-28;19;-29;19;-29;19;-29;19;-30;18;-30;17;-31;17;-31;16;-31;16;-31;16;-31;15;-30;14;-32;15;-33;15;-32;20;-29;21;-30;22;-31;21;-30;2;-4,occupied
5497856,-65,384,74;-96;4;0;0;0;0;0;0;0;-1;4;-4;19;-4;18;-6;18;-6;18;-7;17;-7;17;-8;17;-8;17;-8;16;-8;16;-9;16;-10;17;-10;16;-9;15;-8;16;-8;17;-8;16;-9;16;-10;15;-10;15;-9;14;-8;15;-8;15;-8;15;-9;14;-8;14;-4;7;-7;15;-7;15;-7;15;-6;14;-6;13;-6;13;-7;14;-7;15;-6;15;-6;15;-5;15;-4;15;-4;15;-4;15;-3;15;-4;15;-4;16;-3;16;-2;15;-2;15;-2;15;-3;15;-2;15;-2;15;-2;15;-2;16;-1;4;0;0;0;0;0;0;0;0;-1;-1;3;0;28;4;28;2;29;1;29;2;28;-1;28;-2;28;-2;28;-2;27;-2;27;-3;27;-3;27;-3;26;-3;26;-5;25;-6;25;-6;25;-6;25;-6;25;-6;25;-7;25;-8;24;-8;23;-9;23;-8;22;-7;22;-8;22;-9;22;-10;23;-11;23;-11;23;-11;22;-12;22;-12;22;-12;22;-12;22;-12;22;-11;22;-12;23;-12;24;-12;23;-13;23;-13;23;-13;23;-13;24;-12;24;-11;24;-11;24;-11;25;-11;25;-10;26;-9;25;-9;24;-8;24;-8;24;-8;25;-7;25;-6;6;-2;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-3;9;-10;35;-11;34;-12;34;-14;34;-14;33;-16;33;-17;32;-18;32;-18;31;-18;30;-17;31;-17;32;-18;31;-18;30;-18;29;-19;29;-20;28;-20;27;-20;27;-19;27;-18;26;-17;26;-16;27;-16;26;-16;25;-16;25;-15;25;-15;26;-16;26;-15;25;-14;25;-13;25;-13;25;-13;26;-13;26;-13;26;-11;27;-11;28;-10;28;-10;28;-10;28;-10;28;-9;29;-9;29;-8;29;-7;28;-6;28;-7;29;-7;29;-6;29;-5;29;-5;31;-5;31;-4;29;-3;30;-5;31;-6;31;-1;3,occupied
5497958,-64,384,74;-96;4;0;0;0;0;0;0;0;1;-5;5;-20;6;-20;6;-20;7;-20;8;-20;8;-19;9;-19;9;-18;9;-18;9;-18;9;-18;10;-18;10;-17;10;-17;10;-17;11;-17;10;-16;10;-16;10;-15;10;-15;10;-15;9;-15;9;-15;9;-15;9;-15;9;-16;4;-8;9;-15;8;-15;8;-16;7;-15;8;-15;8;-15;8;-15;7;-15;6;-16;5;-16;5;-16;5;-16;5;-16;5;-16;4;-17;4;-17;5;-17;4;-18;3;-17;3;-16;3;-16;3;-17;3;-17;2;-17;2;-17;2;-17;0;-5;0;0;0;0;0;0;0;0;-1;-1;-4;-2;-28;-15;-28;-14;-29;-15;-29;-15;-30;-7;-29;-7;-30;-7;-29;-6;-29;-6;-29;-5;-29;-5;-28;-4;-28;-4;-27;-2;-28;-1;-28;-1;-28;0;-28;0;-27;0;-28;-1;-28;0;-27;0;-26;1;-26;1;-26;1;-26;2;-26;3;-26;4;-27;5;-28;5;-30;1;-28;5;-27;4;-27;4;-27;4;-27;4;-27;4;-27;5;-27;5;-27;5;-27;5;-27;6;-28;6;-28;6;-29;4;-28;3;-28;3;-28;3;-29;3;-29;2;-28;1;-29;0;-28;-1;-27;-1;-27;-1;-28;-2;-28;-2;-8;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;4;-9;18;-35;19;-34;20;-32;21;-32;21;-31;23;-30;24;-29;25;-28;25;-28;25;-28;25;-29;24;-29;24;-28;24;-27;25;-26;26;-25;25;-24;25;-23;24;-23;24;-23;24;-23;23;-24;22;-24;21;-24;21;-24;22;-25;26;-21;21;-24;21;-23;20;-23;19;-23;19;-23;19;-24;19;-24;18;-24;18;-25;15;-26;15;-27;15;-27;15;-28;15;-28;15;-28;14;-28;13;-28;12;-29;11;-28;11;-27;12;-28;12;-29;11;-29;10;-29;10;-30;10;-30;16;-28;16;-30;16;-31;16;-30;1;-4,occupied
5498057,-65,384,74;-96;4;0;0;0;0;0;0;0;2;4;10;18;9;19;9;19;8;19;7;19;6;20;6;20;5;20;5;20;4;20;4;20;4;20;4;19;4;19;3;19;3;19;3;19;2;18;2;18;2;18;2;18;1;18;2;17;2;17;2;17;3;17;1;8;3;17;3;17;3;17;3;17;4;16;4;16;4;16;4;15;5;15;5;16;6;15;6;15;6;15;6;15;7;15;7;15;7;15;8;16;8;16;8;15;8;15;8;15;8;14;9;14;9;15;9;14;2;3;0;0;0;0;0;0;0;0;-1;-1;3;-2;29;-11;29;-12;30;-13;30;-12;26;-17;26;-17;26;-18;26;-18;25;-18;25;-18;24;-18;24;-18;23;-18;22;-18;22;-19;21;-20;21;-20;20;-19;20;-19;20;-21;19;-21;19;-20;18;-20;18;-20;19;-20;19;-21;17;-22;16;-23;17;-23;16;-23;18;-22;15;-23;16;-22;16;-23;16;-23;16;-23;15;-24;16;-24;17;-23;17;-23;16;-23;15;-24;16;-23;18;-23;19;-24;19;-23;19;-23;20;-23;21;-22;21;-21;20;-21;21;-20;21;-19;20;-19;21;-19;22;-17;22;-17;5;-5;0;0;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;3;8;12;36;11;38;10;39;9;39;7;39;5;39;4;40;3;39;3;39;3;39;3;39;2;39;2;38;1;38;0;37;-1;37;-1;37;-1;35;-1;35;-1;35;-1;35;-1;35;0;34;0;34;0;33;1;32;-1;31;1;32;1;32;2;32;2;32;2;32;3;32;3;32;3;31;4;31;6;30;7;30;7;31;8;32;9;32;8;31;8;30;9;30;10;30;11;30;11;30;11;31;11;30;11;29;13;29;13;30;12;30;9;32;11;32;11;33;9;33;0;4,occupied
