timestamp_ms,rssi,csi_len,csi_bytes,label
4406257,-65,384,74;-96;4;0;0;0;0;0;0;0;2;-5;8;-17;8;-16;9;-17;10;-17;10;-16;11;-16;12;-15;12;-15;12;-15;12;-14;13;-14;13;-14;13;-14;13;-13;13;-13;13;-13;13;-12;13;-12;13;-12;13;-12;12;-12;12;-12;12;-11;12;-12;12;-12;12;-12;6;-6;12;-12;12;-12;12;-12;11;-12;11;-12;11;-12;11;-13;11;-13;10;-13;9;-13;10;-13;10;-13;10;-13;9;-14;9;-14;9;-15;9;-15;9;-15;9;-15;8;-15;8;-15;8;-15;8;-15;8;-15;8;-15;8;-16;2;-4;0;0;0;0;0;0;0;0;-1;-1;-4;-3;-24;-22;-24;-22;-25;-22;-26;-22;-28;-16;-28;-15;-27;-14;-27;-14;-27;-14;-28;-14;-27;-14;-27;-12;-27;-11;-27;-10;-28;-10;-28;-9;-28;-9;-27;-9;-27;-8;-27;-8;-27;-8;-26;-7;-26;-7;-26;-6;-26;-6;-27;-5;-27;-4;-27;-3;-28;-3;-29;-2;-30;-4;-29;-2;-28;-2;-28;-3;-28;-2;-28;-2;-28;-2;-28;-2;-29;-2;-29;-1;-29;0;-30;-1;-30;-1;-32;-1;-32;-2;-32;-3;-31;-3;-31;-3;-32;-3;-31;-4;-31;-4;-31;-5;-30;-6;-29;-6;-29;-6;-30;-7;-29;-9;-8;-3;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;-8;19;-29;21;-28;22;-28;23;-27;23;-26;25;-25;26;-24;26;-23;27;-23;27;-23;27;-23;27;-23;27;-22;27;-21;27;-20;28;-19;28;-19;28;-18;27;-17;27;-17;27;-18;27;-18;27;-18;26;-18;25;-19;25;-20;27;-18;25;-18;25;-18;25;-19;24;-19;24;-19;24;-19;23;-20;23;-20;22;-21;20;-22;21;-22;22;-22;22;-23;22;-23;22;-23;21;-24;21;-25;20;-25;20;-25;20;-25;20;-26;19;-25;19;-25;18;-26;19;-27;19;-27;22;-24;22;-25;23;-27;23;-26;2;-4,occupied
4406356,-64,384,74;-96;4;0;0;0;0;0;0;0;4;-2;17;-8;17;-7;17;-6;18;-5;18;-5;19;-4;19;-3;18;-3;19;-2;19;-2;19;-3;19;-3;19;-2;18;-1;18;-1;19;0;18;0;18;0;18;0;18;0;17;0;17;0;17;0;17;0;17;0;18;-1;9;-1;17;0;17;-1;17;-1;17;-1;17;-1;17;-1;17;-2;17;-2;17;-2;17;-3;17-36;-11;-36;-11;-36;-10;-35;-9;-35;-9;-35;-9;-35;-9;-36;-8;-37;-8;-36;-8;-36;-6;-36;-5;-37;-5;-37;-5;-35;-8;-37;-7;-38;-6;-38;-6;-5;-1,occupied
4408257,-65,384,74;-96;4;0;0;0;0;0;0;0;1;5;6;20;6;20;5;21;5;21;4;21;3;21;2;21;2;20;1;20;1;19;1;20;1;20;2;20;1;20;0;20;0;20;0;19;0;18;-1;18;0;17;1;17;1;17;1;17;0;17;0;17;1;18;1;8;2;17;2;17;2;16;2;16;2;16;3;16;3;16;3;16;3;16;3;15;5;15;5;15;6;15;6;16;6;15;6;15;6;15;6;15;7;15;7;15;7;15;8;15;8;14;8;14;8;14;7;15;1;3;0;0;0;0;0;0;0;0;-1;-1;3;-2;27;-15;26;-17;27;-17;27;-18;25;-19;25;-19;24;-19;24;-18;23;-18;22;-19;22;-19;21;-19;21;-19;20;-19;19;-20;19;-21;18;-21;18;-21;18;-21;18;-21;18;-21;17;-21;16;-21;15;-21;16;-21;15;-22;14;-22;14;-23;14;-23;14;-23;15;-22;14;-23;13;-23;13;-23;13;-23;13;-23;13;-23;13;-23;13;-24;13;-23;12;-23;12;-24;12;-25;13;-25;15;-24;16;-23;17;-23;17;-23;17;-23;18;-22;19;-21;19;-21;18;-19;17;-18;18;-19;20;-19;20;-18;4;-5;0;0;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;2;9;11;38;10;39;9;39;7;40;6;40;4;40;3;39;2;39;1;38;1;38;1;38;2;39;2;38;1;39;0;38;-1;37;-2;36;-2;35;-2;34;-1;34;0;34;0;33;1;33;1;33;1;33;2;33;3;32;3;32;3;32;3;32;3;31;3;31;4;31;4;31;5;31;5;30;6;29;7;29;8;30;9;30;10;31;10;30;10;30;10;29;11;29;12;30;12;29;13;29;13;29;13;28;14;28;14;28;13;29;14;28;15;30;15;31;15;30;1;3,occupied
4408357,-66,384,74;-96;4;0;0;0;0;0;0;0;4;-5;17;-18;18;-18;18;-17;18;-16;19;-14;20;-14;20;-14;20;-14;20;-13;21;-13;21;-13;20;-14;20;-12;19;-11;19;-10;20;-10;20;-9;19;-10;19;-10;19;-9;18;-9;18;-9;18;-10;17;-11;18;-11;18;-11;9;-6;17;-12;17;-12;16;-12;15;-12;15;-12;15;-12;15;-12;14;-12;14;-12;14;-13;13;-14;13;-13;14;-13;13;-14;13;-14;13;-14;12;-14;12;-15;11;-16;12;-15;12;-16;13;-16;12;-17;11;-17;11;-16;11;-16;3;-4;0;0;0;0;0;0;0;0;-1;-1;-4;-3;-29;-24;-31;-26;-32;-25;-31;-22;-31;-18;-31;-18;-30;-19;-30;-20;-29;-18;-28;-16;-29;-15;-29;-16;-28;-15;-29;-14;-31;-13;-31;-12;-31;-12;-30;-12;-30;-13;-30;-12;-30;-9;-30;-9;-30;-10;-29;-9;-29;-9;-29;-8;-28;-6;-29;-5;-30;-5;-31;-5;-31;-3;-31;-4;-32;-4;-32;-5;-31;-4;-31;-4;-31;-5;-31;-5;-32;-4;-33;-4;-33;-3;-31;-3;-31;-4;-31;-5;-32;-6;-33;-7;-33;-7;-32;-7;-31;-7;-31;-8;-31;-9;-31;-10;-31;-11;-32;-12;-30;-11;-29;-11;-28;-12;-7;-4;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;8;-8;36;-29;38;-29;40;-27;40;-24;39;-24;40;-24;41;-24;41;-22;41;-22;42;-22;42;-23;41;-22;41;-19;41;-15;40;-13;39;-16;40;-17;41;-15;39;-14;37;-15;37;-14;37;-14;35;-15;33;-17;34;-18;34;-20;33;-20;33;-19;33;-18;31;-18;30;-19;31;-20;31;-20;30;-20;30;-20;29;-20;28;-22;28;-23;27;-23;28;-24;28;-25;27;-25;26;-25;25;-25;24;-26;25;-27;25;-28;24;-28;24;-29;24;-28;24;-28;23;-29;22;-29;23;-29;23;-31;24;-31;24;-31;3;-4,occupied
4408457,-66,384,74;-96;4;0;0;0;0;0;0;0;4;-3;19;-11;19;-10;19;-10;20;-9;20;-8;20;-8;20;-8;20;-7;20;-6;20;-6;20;-6;20;-6;19;-5;19;-5;19;-5;19;-4;19;-4;19;-4;18;-3;18;-4;18;-4;17;-3;17;-3;17;-4;17;-4;17;-5;8;-3;16;-5;16;-5;16;-5;16;-5;16;-5;16;-5;16;-6;15;-6;14;-7;14;-7;14;-8;15;-7;15;-7;15;-8;14;-8;14;-9;14;-9;14;-10;14;-10;14;-9;14;-9;14;-9;14;-9;14;-10;14;-10;14;-11;3;-3;0;0;0;0;0;0;0;0;-1;0;-3;-4;-17;-28;-17;-28;-18;-28;-18;-27;-20;-25;-20;-24;-20;-24;-20;-24;-20;-23;-20;-22;-20;-21;-20;-21;-19;-21;-19;-21;-20;-21;-21;-20;-21;-19;-21;-19;-21;-19;-22;-18;-22;-18;-21;-17;-21;-16;-21;-16;-21;-17;-22;-16;-22;-16;-23;-15;-23;-15;-24;-15;-23;-16;-23;-15;-23;-15;-24;-15;-24;-14;-24;-14;-25;-15;-24;-15;-25;-15;-24;-15;-24;-14;-24;-14;-24;-16;-25;-17;-25;-17;-24;-18;-23;-18;-23;-18;-22;-18;-22;-20;-21;-20;-21;-21;-20;-21;-19;-21;-18;-21;-18;-21;-17;-21;-4;-6;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;9;-5;37;-19;38;-18;38;-17;39;-15;39;-14;39;-13;39;-12;39;-11;38;-10;38;-9;38;-10;38;-10;38;-9;38;-8;38;-7;37;-7;36;-5;35;-5;35;-5;34;-5;34;-5;34;-5;33;-5;33;-6;32;-7;32;-8;33;-10;32;-8;31;-7;31;-7;30;-8;30;-8;31;-9;30;-9;30;-9;29;-11;27;-13;28;-13;29;-13;29;-14;29;-14;29;-14;29;-14;28;-15;28;-15;28;-15;28;-16;28;-16;28;-17;27;-17;27;-17;27;-18;27;-17;27;-16;28;-18;28;-19;28;-19;3;-3,occupied
4408559,-66,384,74;-96;4;0;0;0;0;0;0;0;-3;4;-11;20;-11;22;-11;23;-13;21;-14;19;-15;19;-15;20;-15;19;-15;18;-15;17;-15;17;-15;17;-15;17;-15;16;-16;15;-16;15;-16;15;-16;14;-15;14;-15;14;-14;13;-14;13;-14;14;-14;14;-14;14;-13;14;-7;7;-13;14;-13;14;-13;13;-13;12;-12;13;-12;14;-11;13;-11;13;-11;14;-10;15;-9;15;-9;15;-9;15;-9;15;-9;15;-9;15;-9;16;-8;17;-8;16;-8;16;-8;16;-8;16;-7;16;-7;16;-7;16;-7;17;-2;4;0;0;0;0;0;0;0;0;-1;-1;3;1;28;16;27;17;29;18;29;16;30;10;30;10;30;10;29;10;28;9;28;9;28;8;28;7;28;7;28;5;29;4;29;4;28;4;28;4;27;4;28;4;28;3;27;2;26;2;26;1;27;2;27;1;27;-1;28;-1;28;-1;28;-2;29;1;28;-1;27;-1;27;-1;27;-2;27;-2;27;-1;28;-1;28;-1;29;-2;29;-2;30;-2;29;-1;28;-1;29;-1;30;2;30;2;30;2;29;3;30;4;30;4;30;6;29;6;27;6;27;7;28;8;28;9;6;2;-1;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-7;9;-25;38;-25;38;-25;36;-29;34;-32;33;-33;32;-32;32;-32;32;-32;30;-31;28;-31;28;-33;29;-33;29;-33;27;-35;25;-35;24;-34;24;-32;23;-31;22;-31;22;-30;23;-30;24;-30;24;-29;23;-27;23;-26;25;-28;25;-27;24;-25;23;-24;24;-23;24;-24;23;-24;24;-24;25;-24;25;-24;25;-22;25;-21;26;-22;27;-21;27;-20;28;-21;28;-20;28;-19;28;-18;28;-19;29;-19;28;-18;29;-18;29;-17;28;-16;29;-16;31;-16;31;-18;28;-18;29;-20;30;-19;30;-3;3,occupied
4408657,-66,384,74;-96;4;0;0;0;0;0;0;0;-5;-4;-20;-13;-17;-13;-15;-14;-16;-15;-16;-14;-16;-16;-15;-17;-15;-16;-15;-16;-13;-16;-12;-15;-12;-16;-13;-16;-12;-17;-12;-17;-11;-17;-11;-16;-11;-16;-11;-16;-10;-16;-10;-16;-10;-16;-10;-16;-10;-15;-11;-15;-11;-15;-5;-8;-10;-15;-10;-14;-10;-15;-9;-16;-9;-15;-10;-14;-11;-15;-12;-15;-12;-14;-12;-13;-13;-13;-13;-12;-12;-12;-12;-12;-12;-13;-12;-13;-12;-13;-13;-12;-13;-12;-14;-13;-13;-13;-13;-12;-13;-12;-14;-11;-14;-11;-13;-11;-4;-3;0;0;0;0;0;0;0;0;-1;-1;-4;2;-24;21;-23;21;-22;21;-22;21;-21;21;-20;21;-20;21;-20;21;-20;20;-20;20;-21;19;-20;20;-19;20;-18;20;-17;20;-17;21;-16;21;-16;22;-15;21;-16;21;-16;21;-16;20;-15;20;-15;20;-15;20;-15;20;-14;21;-14;22;-14;21;-14;21;-13;22;-13;22;-14;22;-14;22;-13;22;-14;22;-14;22;-14;22;-14;22;-15;23;-15;22;-15;22;-15;23;-16;24;-18;23;-19;22;-19;21;-19;20;-20;19;-21;19;-22;18;-22;18;-22;17;-22;16;-22;15;-22;14;-22;14;-6;3;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-9;-7;-32;-25;-30;-27;-30;-31;-30;-31;-26;-30;-23;-32;-23;-34;-24;-34;-24;-33;-22;-32;-20;-33;-21;-34;-22;-33;-21;-33;-18;-32;-17;-33;-17;-33;-17;-33;-15;-33;-15;-32;-16;-32;-16;-29;-17;-28;-18;-29;-18;-31;-18;-31;-19;-31;-16;-29;-17;-28;-18;-27;-17;-26;-16;-27;-16;-27;-16;-27;-17;-28;-18;-28;-20;-28;-21;-27;-19;-26;-19;-26;-20;-25;-20;-27;-20;-27;-20;-25;-21;-24;-22;-25;-23;-25;-22;-25;-22;-25;-22;-24;-22;-24;-22;-24;-22;-23;-20;-24;-21;-25;-22;-25;-21;-24;-3;-4,occupied
4408761,-64,384,74;-96;4;0;0;0;0;0;0;0;0;5;-1;22;-1;22;-2;22;-3;23;-3;22;-4;22;-5;22;-5;21;-5;21;-5;21;-5;21;-6;21;-6;20;-6;20;-6;20;-7;19;-7;19;-6;18;-7;18;-6;18;-6;18;-6;18;-6;17;-5;17;-5;17;-5;17;-2;8;-4;17;-4;17;-4;17;-3;17;-3;17;-3;17;-3;16;-3;16;-2;16;0;16;0;16;0;16;0;16;0;17;1;17;1;17;1;17;2;17;2;17;2;17;2;17;2;17;3;16;3;16;3;17;3;17;0;4;0;0;0;0;0;0;0;0;-1;-1;3;-1;32;-1;32;-3;32;-3;32;-3;30;-8;29;-9;29;-9;29;-8;27;-9;27;-9;27;-10;26;-11;26;-11;25;-12;26;-13;25;-14;24;-14;24;-14;24;-13;24;-14;24;-14;22;-14;22;-15;21;-15;22;-15;21;-15;21;-16;20;-17;21;-17;22;-18;24;-17;21;-18;22;-18;21;-17;21;-17;20;-18;21;-18;20;-19;21;-19;22;-19;22;-19;22;-20;21;-20;22;-20;23;-19;24;-18;24;-17;24;-17;24;-17;25;-15;25;-15;25;-14;25;-13;24;-13;24;-12;25;-12;25;-11;6;-3;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-2;10;-5;44;-6;43;-8;42;-9;42;-11;41;-14;41;-14;40;-14;39;-14;38;-14;37;-14;37;-14;37;-13;36;-14;35;-15;34;-15;34;-15;34;-15;34;-15;34;-14;33;-14;32;-14;32;-13;32;-13;32;-13;32;-13;33;-14;32;-12;31;-12;31;-11;31;-11;30;-10;29;-9;29;-8;30;-8;30;-6;30;-4;30;-3;31;-3;31;-3;32;-3;33;-3;33;-2;33;-1;33;-1;33;-1;34;0;33;0;33;0;33;0;32;2;33;2;34;2;33;0;32;0;33;1;35;1;34;0;4,occupied
4408857,-65,384,74;-96;4;0;0;0;0;0;0;0;6;0;27;0;26;1;26;2;26;4;26;4;26;5;25;6;25;6;25;6;24;6;25;7;25;8;24;8;23;8;22;8;23;8;22;8;21;8;21;9;20;8;20;8;20;8;20;7;21;7;21;7;21;6;10;3;20;6;20;5;20;5;20;5;20;5;20;5;20;4;20;4;19;3;19;2;20;2;20;2;20;1;20;1;21;1;21;1;21;0;21;-1;20;-1;20;-1;20;-1;20;-2;20;-2;20;-3;20;-2;20;-2;4;-1;0;0;0;0;0;0;0;0;-1;-1;0;-5;2;-40;2;-41;1;-40;0;-40;-4;-38;-4;-37;-4;-37;-4;-37;-5;-35;-6;-36;-5;-36;-5;-36;-5;-35;-6;-35;-8;-35;-9;-33;-9;-32;-10;-31;-11;-30;-11;-32;-11;-32;-10;-31;-11;-31;-11;-32;-10;-33;-11;-31;-12;-30;-13;-29;-14;-29;-14;-29;-11;-31;-15;-29;-15;-28;-15;-31;-16;-31;-17;-30;-17;-30;-16;-29;-16;-31;-16;-31;-16;-29;-17;-30;-16;-31;-15;-32;-14;-33;-14;-33;-14;-32;-13;-31;-12;-31;-11;-32;-10;-32;-8;-35;-6;-37;-6;-36;-5;-35;-4;-35;-2;-34;-1;-9;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;12;0;52;4;51;4;50;7;50;10;50;12;49;13;47;15;46;17;46;17;47;16;48;16;47;17;44;17;42;18;41;19;42;19;42;20;40;20;40;18;39;19;39;19;39;19;39;17;39;15;39;14;39;14;38;15;37;15;37;14;37;13;36;13;37;13;38;12;38;9;38;9;36;9;35;6;36;6;38;7;39;6;40;5;40;5;40;4;38;3;37;3;37;2;38;1;40;2;40;2;39;0;38;-1;39;-1;38;-1;38;2;39;3;40;5;38;3;4;0,occupied
4408957,-66,384,74;-96;4;0;0;0;0;0;0;0;1;4;5;19;6;19;5;20;5;20;6;20;5;20;3;20;2;21;2;21;1;20;0;20;0;21;0;20;0;20;-1;20;-1;19;-1;19;-1;18;-1;19;-1;18;-1;18;-1;17;-2;16;-3;16;-3;17;-3;17;-1;8;-2;17;-1;16;0;15;0;15;0;15;0;16;0;16;1;16;2;16;1;15;1;16;1;16;2;16;2;16;2;16;2;16;3;16;3;16;3;16;3;16;3;16;3;15;3;15;3;16;3;16;5;15;1;3;0;0;0;0;0;0;0;0;-1;-1;3;-1;29;-6;31;-6;31;-7;29;-7;26;-8;26;-9;27;-9;27;-8;26;-7;26;-8;25;-9;24;-9;24;-9;24;-9;25;-9;24;-10;23;-11;22;-10;22;-10;23;-11;23;-11;22;-11;22;-12;22;-12;22;-12;22;-12;22;-12;21;-13;22;-13;23;-14;23;-13;22;-14;21;-14;21;-14;22;-15;22;-15;22;-14;22;-13;23;-13;23;-14;25;-14;25;-14;25;-14;25;-14;26;-13;26;-12;25;-12;25;-10;25;-10;27;-9;28;-8;27;-7;27;-7;26;-6;25;-5;26;-4;27;-2;6;-1;-1;-1;-1;-1;0;0;0;0;0;-1;0;-1;0;-1;-1;-1;-1;-1;2;9;12;39;11;38;7;38;5;39;7;38;7;36;4;38;3;40;1;40;-1;39;-2;40;-2;40;0;40;-1;38;-2;38;-3;38;-3;37;-2;34;-3;34;-4;33;-4;33;-4;34;-3;33;-3;32;-3;32;-3;32;-2;31;-2;31;-3;31;-2;31;-1;31;-1;30;-1;30;-1;30;-1;31;0;30;-1;29;0;29;2;30;3;31;3;32;2;31;2;31;4;30;4;30;3;30;2;30;4;30;4;30;4;29;4;29;4;30;6;30;5;29;6;30;6;32;5;33;0;4,occupied
