timestamp_ms,rssi,csi_len,csi_bytes,label
1282610,-57,128,-89;112;10;0;0;0;0;0;0;0;-2;0;-6;1;-7;1;-8;-2;-7;-1;-9;-1;-11;-5;-10;-9;-5;-11;-4;-7;-6;-5;-7;-6;-7;-5;-7;-2;-4;0;-3;0;-3;1;-3;3;-4;4;-4;5;-3;6;-2;7;-3;5;-4;5;-3;6;1;6;3;6;2;4;6;12;8;10;7;6;7;5;11;5;14;6;16;10;14;10;12;9;11;10;11;9;11;7;11;5;12;6;11;7;8;5;6;5;4;4;3;4;3;2;0;-2;-1;-2;-2;0;-5;-1;-8;1;-10;5;-3;1;0;0;0;0;0;0;0;0,motion
1282713,-66,384,74;-96;4;0;0;0;0;0;0;0;-3;-2;-11;-7;-10;-8;-10;-9;-10;-9;-10;-10;-9;-10;-9;-9;-9;-9;-8;-11;-8;-11;-9;-10;-9;-10;-9;-11;-9;-11;-9;-11;-9;-11;-9;-11;-8;-11;-8;-11;-8;-10;-8;-11;-8;-11;-8;-11;-8;-11;-9;-12;-8;-11;-5;-6;-9;-11;-10;-11;-10;-12;-11;-12;-10;-12;-10;-12;-11;-12;-11;-12;-11;-12;-12;-11;-13;-11;-12;-11;-12;-12;-12;-12;-13;-12;-14;-12;-14;-12;-14;-12;-14;-12;-14;-11;-14;-12;-15;-12;-15;-12;-16;-12;-15;-13;-15;-12;-4;-3;0;0;0;0;0;0;0;0;-1;-1;-4;3;-28;25;-28;26;-28;27;-27;27;-26;28;-26;28;-26;28;-26;28;-25;27;-25;27;-25;27;-25;27;-25;26;-25;26;-24;27;-24;28;-25;28;-24;28;-24;27;-24;27;-23;27;-22;26;-22;26;-23;26;-23;26;-23;26;-22;27;-22;28;-21;29;-21;29;-24;28;-22;28;-22;27;-22;28;-22;28;-22;27;-23;28;-24;28;-24;27;-24;27;-24;27;-24;27;-25;27;-25;27;-25;26;-26;25;-27;24;-27;23;-27;22;-28;21;-29;19;-30;19;-31;18;-30;17;-29;17;-29;16;-29;15;-8;3;-1;-1;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-5;-4;-19;-13;-19;-14;-19;-15;-19;-16;-18;-17;-16;-17;-16;-17;-16;-18;-16;-19;-16;-19;-17;-19;-17;-19;-17;-20;-17;-20;-16;-21;-16;-22;-16;-22;-15;-21;-14;-21;-15;-21;-15;-21;-15;-21;-15;-21;-16;-22;-17;-22;-17;-21;-20;-21;-17;-21;-17;-21;-18;-21;-18;-21;-18;-22;-18;-22;-19;-22;-20;-22;-21;-21;-23;-21;-23;-21;-22;-21;-22;-21;-22;-22;-24;-22;-25;-22;-25;-22;-25;-23;-25;-23;-25;-23;-26;-23;-26;-24;-27;-24;-27;-23;-28;-24;-28;-24;-27;-26;-29;-27;-30;-28;-28;-28;-4;-4,motion
1282811,-66,384,74;-96;4;0;0;0;0;0;0;0;3;-2;12;-6;13;-5;13;-5;14;-5;14;-4;14;-4;13;-4;14;-3;14;-3;14;-3;14;-3;14;-2;14;-1;14;-1;14;-1;14;-1;14;-1;14;-1;14;-1;13;-1;13;-1;13;-1;13;-1;13;-1;14;-1;14;-1;7;-1;14;-2;14;-2;14;-2;13;-2;14;-2;14;-2;14;-2;14;-3;14;-3;14;-3;14;-4;14;-4;15;-4;15;-4;15;-4;15;-4;15;-5;15;-5;15;-5;15;-6;15;-6;15;-5;16;-6;16;-6;16;-6;16;-6;4;-2;0;0;0;0;0;0;0;0;-1;-1;-1;-5;-8;-33;-9;-34;-10;-34;-10;-33;-11;-31;-11;-31;-11;-32;-11;-32;-12;-31;-12;-30;-11;-30;-12;-30;-11;-30;-12;-29;-13;-29;-14;-29;-13;-29;-13;-28;-13;-28;-14;-28;-15;-28;-14;-27;-14;-26;-13;-26;-13;-27;-14;-27;-15;-26;-15;-26;-15;-26;-16;-26;-16;-27;-17;-25;-17;-26;-17;-26;-17;-25;-16;-25;-16;-25;-16;-26;-16;-27;-16;-27;-17;-26;-16;-25;-15;-25;-15;-26;-15;-26;-14;-27;-14;-27;-13;-27;-12;-27;-12;-28;-12;-27;-11;-27;-10;-27;-9;-27;-8;-27;-7;-27;-6;-27;-2;-7;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;-3;24;-11;24;-9;26;-8;26;-6;26;-5;26;-4;27;-4;27;-3;26;-3;26;-3;28;-4;28;-3;27;-3;26;-2;26;-1;27;0;27;0;27;1;27;1;26;1;26;1;26;1;25;0;25;-1;26;-1;26;-1;25;-2;26;-2;26;-2;26;-2;26;-3;26;-2;26;-2;26;-2;26;-3;27;-3;28;-5;28;-6;28;-6;28;-6;28;-6;29;-6;30;-7;29;-7;28;-8;29;-8;29;-8;30;-8;30;-9;30;-9;30;-10;31;-10;30;-10;30;-8;32;-9;34;-9;34;-8;4;-1,motion
1282912,-66,384,74;-96;4;0;0;0;0;0;0;0;-4;0;-14;1;-14;0;-14;-1;-15;-1;-15;-1;-15;-2;-15;-2;-14;-2;-15;-3;-15;-3;-15;-3;-15;-4;-15;-4;-15;-4;-15;-4;-16;-5;-16;-5;-15;-4;-15;-4;-15;-4;-15;-5;-15;-5;-15;-5;-15;-5;-16;-5;-16;-4;-8;-2;-16;-4;-16;-4;-16;-4;-17;-4;-17;-4;-17;-4;-17;-4;-17;-3;-17;-3;-18;-3;-18;-2;-19;-2;-19;-3;-19;-2;-19;-2;-20;-2;-20;-2;-20;-1;-20;-1;-20;-1;-20;-1;-20;-1;-21;-1;-21;-1;-21;-1;-21;-1;-6;-1;0;0;0;0;0;0;0;0;-1;-1;-1;5;-4;40;-3;41;-3;43;-3;42;-2;40;-1;40;-1;39;-2;39;-2;38;-1;38;0;38;0;38;0;37;1;36;2;37;2;38;2;37;2;36;2;36;2;36;3;36;4;35;4;35;3;35;3;35;4;35;6;34;7;34;7;35;7;35;8;36;6;36;5;36;5;36;6;35;5;35;5;36;5;35;4;36;5;36;6;36;5;36;4;37;4;37;2;37;1;37;0;37;0;36;-1;36;-2;36;-2;36;-4;36;-5;35;-5;33;-6;32;-6;33;-7;33;-2;8;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-7;0;-27;1;-27;0;-27;-1;-27;-1;-28;-2;-28;-3;-28;-4;-28;-4;-27;-5;-27;-5;-29;-5;-29;-5;-29;-6;-29;-7;-29;-8;-29;-9;-29;-9;-28;-9;-27;-9;-28;-9;-28;-9;-28;-9;-28;-9;-29;-8;-30;-7;-31;-6;-31;-4;-30;-7;-30;-7;-30;-7;-30;-6;-30;-6;-31;-7;-31;-6;-32;-6;-33;-6;-34;-5;-34;-4;-35;-4;-36;-3;-36;-3;-36;-4;-37;-3;-37;-2;-37;-2;-38;-2;-38;-2;-39;-2;-39;-3;-39;-3;-38;-1;-39;-1;-40;-1;-39;0;-41;0;-44;0;-43;-1;-6;-1,motion
1283012,-65,384,74;-96;4;0;0;0;0;0;0;0;-2;2;-5;10;-6;10;-6;9;-7;9;-7;9;-8;10;-8;9;-8;9;-8;9;-8;9;-9;9;-9;9;-9;9;-9;9;-9;9;-10;9;-10;8;-10;8;-9;8;-9;8;-10;8;-10;8;-10;8;-10;8;-10;9;-10;9;-5;4;-10;9;-10;10;-10;10;-10;10;-10;10;-10;10;-10;10;-10;10;-9;11;-9;17;-35;-18;-35;-18;-35;-19;-34;-20;-34;-21;-34;-21;-35;-21;-35;-21;-34;-21;-34;-22;-34;-22;-34;-17;-36;-18;-39;-19;-40;-19;-38;-3;-5,motion
1284611,-66,384,74;-96;4;0;0;0;0;0;0;0;0;2;1;8;1;8;1;9;0;9;0;9;0;10;0;10;0;10;-1;11;-1;11;-1;11;-1;11;-2;11;-2;11;-2;11;-2;12;-2;12;-3;11;-3;11;-3;12;-3;12;-3;12;-3;12;-4;12;-4;13;-4;13;-2;6;-4;13;-3;13;-3;14;-3;13;-3;13;-3;14;-3;14;-3;14;-3;14;-2;15;-2;16;-2;16;-3;16;-2;16;-2;17;-2;17;-2;17;-2;17;-2;17;-2;17;-2;18;-2;18;-2;18;-2;18;-2;18;-2;19;-1;4;0;0;0;0;0;0;0;0;-1;-1;1;1;15;11;16;10;16;10;15;10;17;6;17;6;17;5;17;6;16;5;16;5;16;5;16;5;16;5;15;4;16;4;17;4;17;4;16;3;16;4;15;4;15;4;16;3;15;2;15;3;15;3;16;2;16;3;19;4;21;4;22;0;20;6;20;3;17;1;18;-1;17;1;17;2;17;2;17;2;17;2;17;2;18;2;18;1;18;1;18;2;18;3;18;4;18;4;17;5;17;6;17;6;16;6;16;7;16;7;15;7;15;7;15;8;15;8;3;2;0;0;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;1;-2;7;-2;8;-3;8;-3;8;-3;8;-3;8;-4;8;-4;8;-4;9;-4;9;-4;9;-4;9;-4;10;-4;10;-5;9;-6;9;-6;9;-5;9;-6;9;-6;10;-6;10;-6;10;-6;10;-6;11;-6;11;-6;11;-8;10;-6;11;-6;11;-6;11;-6;11;-6;11;-6;11;-6;11;-7;12;-7;12;-6;13;-6;14;-6;14;-6;14;-6;14;-6;14;-6;14;-6;14;-6;14;-6;14;-6;15;-6;15;-6;15;-6;15;-5;16;-6;16;-7;16;-10;15;-10;16;-11;16;-11;16;-2;1,motion
1284712,-62,384,74;-96;4;0;0;0;0;0;0;0;4;-1;16;-2;16;-1;16;-1;16;0;16;0;16;1;16;1;16;2;16;2;17;2;17;2;17;2;16;3;16;3;16;4;16;4;16;4;16;4;16;4;16;4;16;4;16;4;16;4;16;4;16;4;17;4;8;2;16;4;16;4;17;3;17;3;17;3;17;3;17;3;17;3;17;2;17;2;17;2;17;2;18;2;18;2;18;1;19;1;19;1;19;1;19;1;19;1;19;1;19;1;19;0;19;0;19;0;19;0;5;0;0;0;0;0;0;0;0;0;-1;-1;1;-5;9;-38;9;-38;9;-39;9;-39;4;-38;3;-38;4;-38;4;-38;4;-37;3;-37;2;-37;1;-37;1;-35;1;-34;0;-35;0;-37;0;-36;0;-35;-1;-35;0;-36;-1;-36;-2;-35;-2;-35;-3;-35;-3;-35;-3;-34;-4;-34;-5;-35;-5;-36;-6;-36;-3;-37;-6;-36;-5;-36;-5;-35;-6;-34;-6;-35;-6;-36;-5;-37;-5;-37;-6;-37;-6;-37;-5;-38;-4;-38;-4;-39;-2;-39;-1;-39;-1;-39;0;-38;0;-38;2;-39;4;-38;5;-39;6;-38;6;-37;7;-36;8;-36;9;-36;2;-9;-1;-1;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;7;-1;30;0;30;1;30;2;30;3;30;4;31;5;31;6;31;7;30;7;30;7;31;7;32;7;31;8;31;9;30;10;30;10;30;10;29;10;29;11;29;11;29;11;29;11;29;11;29;11;30;10;31;9;31;10;29;9;30;10;30;10;30;9;31;9;31;9;30;9;31;9;31;8;31;7;32;7;33;7;33;6;34;6;34;6;35;6;35;5;35;5;35;5;36;5;36;5;36;5;35;5;35;4;36;4;36;4;37;8;39;7;40;9;38;9;4;1,motion
1284811,-64,384,74;-96;4;0;0;0;0;0;0;0;2;2;11;9;11;10;11;10;11;11;10;11;10;11;9;12;9;12;9;12;9;13;9;13;9;13;9;13;8;13;8;13;8;14;8;14;7;13;7;13;7;14;7;14;7;14;7;14;7;14;8;14;8;14;3;7;7;14;7;15;8;15;7;14;7;14;7;15;7;15;8;14;8;14;9;14;9;14;9;15;10;15;10;15;9;16;10;16;10;16;11;15;11;15;10;16;10;16;10;16;11;16;11;16;11;16;11;16;2;4;0;0;0;0;0;0;0;0;-1;-1;4;0;39;2;41;0;41;0;40;1;36;-10;36;-11;36;-10;36;-10;35;-11;35;-11;34;-11;35;-11;34;-10;33;-11;34;-13;35;-13;34;-13;33;-13;33;-12;34;-12;34;-12;32;-11;32;-12;32;-12;32;-11;31;-11;31;-13;32;-15;32;-15;33;-16;37;-8;33;-14;34;-13;34;-13;33;-13;33;-13;34;-12;35;-12;36;-12;35;-12;34;-12;35;-12;36;-12;37;-11;37;-9;37;-7;38;-6;37;-5;37;-3;37;-2;37;-1;37;0;37;1;36;2;36;2;36;3;35;4;8;1;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;3;5;13;23;12;24;10;25;10;25;10;26;9;26;8;26;8;26;7;26;8;26;8;27;7;28;7;29;6;29;5;29;4;29;3;29;3;28;3;28;3;29;2;29;2;29;3;29;4;29;4;29;5;29;-2;30;4;28;3;29;3;30;4;29;4;29;4;29;4;30;4;30;5;29;6;29;8;30;8;31;8;31;8;31;7;32;8;32;9;32;9;32;9;32;9;33;9;34;9;34;10;33;11;33;11;34;11;34;1;38;1;40;0;43;-1;42;-1;5,motion
1284913,-63,384,74;-96;4;0;0;0;0;0;0;0;3;-1;15;-2;15;-2;15;-1;15;-1;16;-1;15;0;15;0;15;0;15;1;16;1;16;1;17;1;16;1;16;1;16;2;16;2;16;2;15;2;16;3;16;3;16;3;16;2;16;2;16;3;17;3;17;2;8;1;16;2;17;2;17;2;17;1;17;2;17;2;17;2;17;1;17;0;17;0;18;0;18;0;18;0;18;0;18;0;19;-1;19;-1;19;-1;19;-2;19;-2;20;-2;20;-1;20;-2;20;-2;20;-2;20;-2;5;-1;0;0;0;0;0;0;0;0;-1;-1;-1;-6;-2;-40;-2;-41;-2;-42;-3;-42;-4;-41;-4;-40;-4;-40;-4;-40;-4;-39;-5;-39;-5;-39;-5;-39;-6;-38;-7;-37;-8;-38;-8;-38;-8;-38;-8;-36;-8;-36;-8;-36;-9;-36;-9;-35;-9;-35;-9;-35;-8;-35;-9;-35;-10;-34;-12;-34;-13;-35;-14;-36;-15;-37;-13;-35;-12;-36;-13;-36;-13;-36;-12;-35;-12;-36;-12;-37;-12;-37;-12;-38;-13;-37;-13;-38;-13;-38;-12;-39;-11;-39;-9;-39;-8;-40;-7;-40;-6;-40;-5;-40;-4;-41;-3;-41;-2;-40;-1;-39;0;-39;1;-39;2;-38;0;-10;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;7;-1;29;-3;29;-2;29;-2;29;-1;29;0;29;1;29;2;30;2;29;3;30;3;31;3;32;3;31;3;31;4;30;5;30;6;30;6;30;5;30;6;30;6;30;7;30;7;30;6;30;6;31;5;32;5;32;4;31;5;32;5;32;4;31;4;31;4;31;4;32;4;32;3;33;2;33;2;34;1;34;0;34;0;35;0;35;0;36;-1;36;-1;36;-2;37;-2;37;-2;37;-3;38;-2;37;-2;38;-3;38;-3;38;-4;39;-3;41;-4;43;-3;42;-3;5;-1,motion
1285012,-65,384,74;-96;4;0;0;0;0;0;0;0;-3;2;-9;8;-9;8;-10;8;-11;8;-11;8;-11;8;-12;7;-12;7;-12;7;-12;7;-12;7;-12;8;-13;7;-13;7;-13;7;-14;6;-13;6;-13;6;-14;6;-14;6;-14;6;-14;5;-14;5;-14;6;-15;6;-15;6;-8;3;-15;6;-15;6;-15;6;-15;6;-15;6;-15;6;-15;6;-15;6;-15;7;-15;8;-15;8;-15;8;-15;8;-16;8;-16;8;-16;9;-16;9;-16;9;-16;9;-16;9;-17;9;-17;9;-17;10;-17;10;-17;10;-17;10;-5;2;0;0;0;0;0;0;0;0;-1;-1;1;4;15;34;17;33;18;34;18;34;19;32;19;31;19;32;19;31;19;30;19;30;19;30;18;30;18;31;19;31;20;30;20;29;20;29;21;29;20;29;20;29;21;29;20;27;20;27;19;28;19;28;20;28;21;27;23;26;23;27;24;28;24;29;24;28;23;29;23;29;23;29;23;29;22;30;23;31;23;31;22;31;23;31;23;31;23;31;22;32;22;33;20;35;18;35;17;35;16;36;14;37;13;37;11;38;11;38;10;37;10;37;8;37;6;37;1;9;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-5;3;-19;15;-19;14;-20;14;-20;14;-21;13;-22;13;-23;12;-23;12;-23;12;-24;12;-24;13;-25;14;-25;13;-26;13;-26;12;-27;11;-27;11;-26;10;-26;10;-27;9;-28;9;-28;9;-28;10;-28;10;-28;10;-28;11;-28;11;-28;11;-28;11;-28;11;-28;11;-28;11;-28;10;-28;10;-29;11;-29;11;-28;13;-29;14;-29;15;-30;15;-30;15;-30;15;-30;15;-30;16;-30;16;-31;16;-32;16;-32;16;-32;16;-32;17;-31;18;-32;19;-33;18;-34;16;-35;17;-37;18;-36;17;-5;2,motion
