timestamp_ms,rssi,csi_len,csi_bytes,label
1440740,-67,384,74;-96;4;0;0;0;0;0;0;0;-2;7;-5;28;-6;29;-9;29;-10;27;-10;26;-10;26;-11;27;-11;27;-10;25;-11;23;-12;24;-12;24;-11;22;-11;22;-12;22;-13;20;-12;19;-11;20;-11;19;-11;18;-10;19;-9;19;-8;18;-8;17;-8;17;-7;17;-4;8;-9;17;-7;17;-6;17;-6;16;-6;15;-5;15;-4;15;-4;16;-4;17;-3;17;-1;16;0;15;-1;14;-1;14;-1;14;0;14;1;13;2;12;2;12;2;11;3;11;3;12;3;11;3;11;4;11;5;10;1;2;0;0;0;0;0;0;0;0;-1;-1;2;-1;17;-5;16;-7;14;-8;15;-6;13;-9;12;-11;11;-12;9;-13;8;-12;7;-12;6;-13;5;-13;5;-13;3;-14;0;-16;-1;-16;-1;-17;-1;-17;-2;-15;-3;-14;-3;-14;-4;-15;-5;-16;-5;-17;-5;-16;-7;-17;-8;-17;-10;-17;-13;-17;-14;-18;-13;-22;-16;-19;-15;-18;-15;-18;-16;-20;-15;-21;-16;-21;-17;-21;-18;-21;-17;-22;-17;-23;-18;-23;-19;-24;-20;-26;-21;-27;-21;-26;-20;-26;-20;-25;-21;-24;-21;-24;-20;-26;-21;-28;-21;-29;-20;-28;-19;-27;-18;-28;-18;-30;-5;-8;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-5;12;-18;51;-20;50;-25;49;-27;47;-26;47;-25;46;-27;44;-28;44;-29;43;-28;41;-28;42;-28;42;-29;40;-29;37;-29;36;-29;35;-28;34;-25;32;-25;31;-26;31;-25;32;-23;33;-21;33;-21;32;-20;31;-18;31;-20;28;-18;29;-17;28;-16;28;-15;26;-14;26;-14;26;-12;26;-11;27;-11;28;-9;28;-7;27;-5;26;-5;27;-5;27;-5;28;-4;27;-2;25;0;23;-1;22;-1;22;0;23;1;23;2;21;3;21;5;22;5;21;2;22;3;22;5;20;5;18;0;2,motion
1440814,-65,384,74;-96;4;0;0;0;0;0;0;0;3;-6;15;-24;16;-24;17;-24;18;-24;18;-23;18;-22;19;-22;19;-21;19;-21;20;-20;21;-20;21;-19;21;-19;21;-18;20;-17;20;-17;20;-17;19;-16;19;-15;19;-15;19;-15;19;-15;18;-15;18;-14;18;-15;18;-15;8;-8;16;-15;16;-15;16;-15;15;-15;15;-15;15;-15;14;-16;13;-16;12;-15;11;-16;11;-16;11;-16;10;-16;10;-16;9;-16;9;-17;9;-17;9;-17;7;-17;7;-17;7;-17;7;-17;6;-17;6;-17;6;-17;5;-17;1;-5;0;0;0;0;0;0;0;0;-1;-1;-4;-1;-30;-8;-29;-6;-29;-6;-30;-6;-28;-2;-27;-2;-26;-2;-26;-1;-26;0;-25;1;-25;1;-24;2;-23;4;-23;5;-22;6;-22;8;-21;8;-20;8;-19;9;-19;9;-18;11;-18;12;-17;12;-17;12;-18;13;-17;14;-15;16;-14;17;-14;18;-14;19;-13;20;-13;20;-14;21;-14;22;-13;22;-13;23;-15;23;-15;24;-14;25;-13;25;-12;26;-12;26;-12;27;-13;29;-14;29;-15;29;-15;29;-15;29;-16;29;-16;28;-17;27;-17;28;-17;28;-16;28;-16;28;-17;28;-18;28;-5;7;0;0;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;7;-12;29;-46;31;-45;33;-44;34;-42;35;-41;36;-39;37;-38;38;-38;39;-37;38;-37;38;-37;39;-37;40;-36;40;-34;40;-32;39;-31;39;-31;37;-29;37;-28;37;-27;37;-27;36;-27;34;-28;33;-28;33;-28;32;-29;30;-31;30;-28;30;-27;29;-27;28;-28;27;-27;27;-27;26;-28;26;-28;24;-28;22;-29;21;-30;20;-31;20;-32;20;-32;19;-32;18;-32;17;-31;15;-31;15;-31;15;-31;14;-31;13;-31;12;-31;11;-31;10;-32;10;-32;9;-32;9;-33;10;-33;11;-33;1;-5,motion
1440955,-64,384,74;-96;4;0;0;0;0;0;0;0;-1;6;-2;26;-3;27;-4;28;-5;28;-6;27;-6;27;-7;26;-8;26;-8;26;-8;26;-8;25;-8;25;-8;25;-9;24;-9;24;-10;24;-10;23;-9;22;-9;22;-10;22;-10;22;-9;21;-9;21;-9;21;-8;21;-8;21;-4;10;-7;21;-7;21;-7;21;-7;20;-6;20;-6;20;-6;20;-5;20;-4;20;-3;20;-2;20;-2;20;-2;19;-2;19;-2;19;-1;19;-1;20;0;19;0;19;1;18;1;18;1;18;1;18;2;18;2;18;2;18;0;4;0;0;0;0;0;0;0;0;-1;-1;3;-1;29;-2;32;-3;32;-3;29;-2;25;-8;24;-9;23;-9;23;-9;21;-9;19;-10;19;-11;19;-13;19;-14;18;-15;16;-16;15;-16;15;-16;16;-16;15;-16;13;-17;12;-17;10;-16;9;-17;10;-19;11;-21;11;-21;9;-21;7;-22;6;-23;5;-22;6;-21;4;-23;4;-23;3;-25;3;-26;3;-26;4;-26;3;-27;2;-27;2;-27;1;-28;0;-29;0;-30;-1;-30;-2;-28;0;-28;1;-28;1;-29;1;-30;1;-30;2;-30;3;-30;3;-31;2;-31;1;-31;0;-31;2;-32;0;-8;0;0;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-3;12;-9;51;-10;52;-12;53;-13;52;-15;50;-17;49;-19;48;-20;48;-20;47;-19;47;-18;48;-17;48;-17;47;-20;45;-23;43;-24;44;-24;44;-22;42;-21;41;-23;40;-24;39;-22;39;-19;40;-18;41;-19;41;-18;42;-17;42;-15;38;-16;37;-16;38;-14;38;-14;37;-14;36;-12;36;-12;36;-11;37;-9;37;-7;38;-6;38;-6;38;-7;38;-7;37;-6;37;-5;37;-4;36;-4;35;-3;34;-1;35;-1;35;-1;34;1;33;2;34;1;34;-2;34;-2;34;-1;35;2;33;0;4,motion
1441013,-65,384,74;-96;4;0;0;0;0;0;0;0;5;4;21;18;20;19;19;19;19;20;18;20;18;20;17;20;16;21;15;21;15;21;15;21;15;21;14;21;14;21;13;21;13;20;12;20;12;19;11;19;11;19;11;18;11;18;11;17;11;17;11;17;11;16;6;7;12;15;11;15;11;15;11;14;12;14;12;14;11;13;11;12;11;11;12;10;12;9;12;10;12;10;13;9;12;8;12;8;13;8;13;7;12;7;12;6;12;6;12;6;12;5;13;4;13;4;12;3;3;0;0;0;0;0;0;0;0;0;-1;0;0;-3;3;-23;2;-22;1;-21;1;-20;-2;-20;-3;-20;-3;-19;-4;-19;-5;-18;-6;-18;-7;-17;-8;-16;-9;-16;-10;-16;-11;-15;-12;-14;-13;-14;-13;-14;-14;-13;-15;-13;-16;-12;-17;-11;-18;-11;-18;-11;-19;-11;-20;-11;-21;-9;-22;-8;-24;-8;-25;-8;-27;-6;-26;-7;-26;-8;-27;-8;-28;-7;-28;-7;-28;-7;-29;-7;-30;-7;-31;-7;-32;-5;-32;-4;-33;-5;-34;-6;-34;-7;-35;-8;-36;-8;-36;-8;-36;-9;-36;-10;-37;-11;-37;-11;-36;-11;-36;-11;-36;-10;-37;-10;-37;-11;-10;-3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9;8;37;35;36;38;34;39;33;39;32;39;30;40;29;40;28;41;27;42;27;41;28;41;27;41;26;41;25;40;23;40;21;39;20;38;20;37;19;37;19;37;18;36;19;35;19;34;19;33;20;32;21;31;22;30;21;29;20;29;20;28;20;27;20;26;20;26;21;25;21;25;20;23;21;21;22;20;23;19;23;19;23;19;23;17;23;16;23;15;23;14;23;14;23;13;23;12;23;12;22;11;23;9;23;7;23;7;23;7;23;7;23;7;23;8;2;0,motion
1441124,-69,384,74;-96;4;0;0;0;0;0;0;0;1;-6;5;-24;5;-23;6;-23;6;-25;7;-24;9;-23;10;-23;11;-22;11;-22;10;-23;10;-22;10;-23;10;-23;11;-22;12;-20;12;-19;11;-19;10;-19;8;-19;9;-19;11;-18;11;-17;10;-17;10;-17;9;-17;9;-17;4;-9;7;-17;9;-16;9;-17;9;-18;8;-17;7;-16;7;-15;6;-15;5;-15;4;-15;4;-16;5;-16;5;-15;4;-15;4;-15;4;-14;3;-15;1;-15;1;-14;1;-14;1;-14;1;-14;0;-14;-1;-13;-2;-13;-3;-13;-1;-4;0;0;0;0;0;0;0;0;-1;-1;-3;-1;-19;-6;-20;-5;-19;-4;-18;-3;-16;3;-15;3;-14;3;-15;4;-14;5;-13;6;-13;7;-13;8;-12;9;-11;9;-11;10;-10;11;-8;12;-8;14;-8;13;-8;12;-8;13;-6;14;-5;14;-4;15;-4;16;-3;18;-2;20;-1;22;-1;21;-1;22;-6;22;2;23;1;25;1;27;2;27;3;27;2;28;2;29;3;29;3;29;4;29;5;30;4;33;4;36;3;37;1;36;2;36;5;35;5;31;0;30;-5;34;-5;34;-4;34;-3;36;-3;39;-3;40;-3;39;-1;9;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;-10;22;-37;23;-36;25;-34;26;-34;25;-33;26;-32;28;-33;30;-32;30;-29;30;-30;30;-31;29;-31;29;-30;30;-29;31;-28;32;-26;31;-25;29;-24;29;-23;30;-23;31;-23;28;-24;26;-24;25;-23;25;-22;25;-23;32;-18;23;-24;23;-22;22;-22;20;-22;20;-22;20;-22;19;-22;19;-22;17;-22;15;-22;14;-23;15;-23;15;-24;15;-24;14;-23;14;-24;12;-24;10;-23;10;-22;11;-22;10;-23;9;-23;7;-23;6;-22;6;-21;5;-21;11;-20;11;-22;10;-22;9;-22;1;-3,motion
1441218,-70,384,74;-96;4;0;0;0;0;0;0;0;-1;7;-4;31;-5;32;-7;32;-7;31;-7;31;-7;29;-8;28;-9;28;-9;28;-10;27;-10;27;-10;27;-10;26;-10;25;-9;24;-9;24;-9;24;-9;23;-9;23;-9;22;-8;22;-7;22;-7;21;-6;20;-6;19;-5;19;-2;9;-4;18;-4;18;-4;18;-3;17;-3;17;-2;16;-2;16;-1;16;0;15;1;15;1;15;1;14;1;14;1;13;2;13;2;12;2;12;3;12;3;12;4;10;4;9;4;9;4;9;4;8;4;7;5;8;1;2;0;0;0;0;0;0;0;0;-1;-1;0;-1;6;-4;6;-4;6;-5;4;-5;2;-5;2;-5;1;-4;1;-4;0;-4;0;-4;-1;-4;-1;-4;-2;-3;-2;-3;-3;-3;-3;-3;-3;-3;-4;-3;-4;-3;-5;-2;-5;-2;-5;-1;-6;-1;-7;-1;-7;-1;-7;-1;-7;-1;-8;-1;-8;0;-9;0;-11;0;-10;1;-10;1;-10;1;-10;1;-11;1;-11;1;-10;1;-10;2;-11;2;-11;3;-11;3;-12;3;-12;2;-12;2;-12;3;-12;3;-13;3;-13;3;-13;3;-13;3;-13;3;-13;3;-13;3;-13;4;-13;4;-13;3;-4;0;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-3;7;-9;29;-10;28;-11;29;-11;28;-12;27;-12;26;-13;26;-13;25;-14;24;-14;24;-13;24;-12;24;-13;24;-13;23;-12;22;-13;21;-13;21;-12;20;-11;19;-11;19;-11;19;-10;19;-9;19;-9;18;-8;17;-8;17;-9;17;-6;17;-6;16;-6;15;-5;16;-5;15;-5;15;-4;14;-3;14;-3;14;-2;13;-1;13;-1;13;-1;13;-1;13;0;12;0;12;0;12;1;11;1;11;1;10;2;10;2;9;3;9;3;8;3;8;3;7;3;7;3;7;3;7;2;7;0;0,motion
1441358,-65,384,74;-96;4;0;0;0;0;0;0;0;3;6;13;24;12;24;10;24;9;24;8;24;7;24;7;24;7;24;7;24;6;22;7;23;6;23;5;22;6;22;6;22;6;22;5;21;4;21;4;20;5;19;5;18;5;18;6;18;6;18;6;17;6;16;3;7;8;16;6;15;7;13;7;12;6;13;7;14;7;13;7;12;8;11;9;10;9;9;8;9;9;9;10;8;10;8;9;8;9;7;9;5;9;6;9;6;10;5;12;6;12;5;11;4;10;2;9;2;2;0;0;0;0;0;0;0;0;0;-1;-1;0;-3;2;-20;3;-21;3;-20;1;-20;-2;-20;-3;-20;-3;-19;-3;-18;-4;-17;-5;-16;-6;-16;-7;-15;-8;-16;-8;-15;-10;-14;-10;-14;-11;-14;-12;-14;-12;-12;-12;-11;-13;-10;-13;-9;-14;-9;-15;-9;-16;-9;-16;-8;-16;-7;-16;-6;-17;-6;-18;-6;-19;-9;-20;-5;-19;-5;-20;-5;-20;-5;-20;-4;-21;-4;-21;-3;-22;-3;-23;-3;-23;-2;-23;-1;-24;-1;-25;-2;-25;-2;-25;-2;-25;-2;-26;-2;-27;-2;-27;-3;-27;-4;-27;-5;-27;-4;-27;-2;-27;-2;-28;-3;-28;-4;-7;-2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6;10;25;42;24;43;25;43;24;43;23;43;21;44;18;43;18;44;19;45;19;43;20;43;19;41;17;39;17;41;16;42;14;42;12;41;12;38;12;36;11;37;13;36;15;35;16;34;16;33;15;33;16;33;21;31;16;29;14;27;14;26;14;24;12;25;12;26;13;25;14;23;16;22;17;21;18;18;18;17;19;18;19;18;19;18;19;17;18;15;17;12;19;12;20;11;19;11;18;11;18;9;19;8;20;8;20;7;20;10;20;8;20;7;20;5;2;0,motion
1441427,-67,384,74;-96;4;0;0;0;0;0;0;0;-3;-8;-12;-30;-12;-30;-11;-31;-10;-31;-8;-31;-8;-30;-7;-30;-6;-30;-6;-29;-5;-29;-5;-30;-5;-30;-4;-28;-4;-27;-4;-27;-3;-26;-3;-25;-3;-24;-3;-24;-2;-24;-3;-24;-3;-23;-3;-21;-4;-21;-4;-21;-5;-21;-3;-10;-5;-19;-5;-20;-5;-19;-6;-18;-6;-17;-6;-17;-6;-17;-7;-16;-7;-15;-8;-14;-9;-13;-9;-13;-9;-13;-9;-13;-9;-12;-9;-12;-9;-12;-10;-10;-10;-10;-9;-9;-10;-9;-10;-9;-10;-8;-10;-7;-11;-7;-11;-6;-3;-2;0;0;0;0;0;0;0;0;-1;-1;-2;1;-14;16;-12;18;-10;17;-8;17;-4;18;-4;18;-3;18;-1;18;0;17;1;17;2;17;3;18;4;18;5;17;7;17;8;18;10;19;10;18;10;16;12;16;13;16;13;15;15;16;16;16;17;16;18;16;19;15;20;15;21;15;23;15;22;21;24;16;24;16;26;17;28;15;27;13;26;15;26;17;29;19;32;20;33;20;32;18;30;19;30;21;33;21;35;23;34;25;33;26;32;26;31;27;31;28;34;28;36;28;35;28;32;28;31;29;33;29;8;7;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-4;-15;-12;-59;-11;-59;-8;-59;-6;-59;-4;-58;-3;-57;-2;-56;-1;-55;0;-56;1;-56;1;-55;1;-54;1;-53;1;-51;1;-49;3;-48;4;-47;4;-45;5;-44;5;-44;4;-44;3;-43;2;-41;1;-40;0;-39;-1;-39;3;-39;-2;-37;-2;-36;-2;-34;-3;-33;-5;-32;-5;-32;-6;-32;-6;-31;-7;-30;-9;-28;-10;-28;-11;-28;-12;-27;-12;-26;-12;-25;-12;-25;-13;-24;-14;-21;-14;-21;-14;-20;-16;-20;-17;-19;-17;-18;-18;-17;-18;-15;-17;-15;-14;-17;-17;-18;-19;-19;-20;-18;-3;-3,motion
1441513,-69,384,74;-96;4;0;0;0;0;0;0;0;2;-9;10;-34;11;-34;13;-34;14;-34;14;-34;14;-33;15;-32;16;-31;16;-31;15;-30;16;-30;16;-30;16;-29;15;-28;15;-27;16;-27;15;-25;13;-24;13;-24;13;-24;13;-23;12;-22;11;-21;11;-21;10;-22;10;-22;4;-11;8;-21;9;-21;8;-21;7;-21;6;-20;6;-20;5;-19;4;-18;3;-18;1;-19;1;-19;1;-18;1;-17;0;-17;0;-17;0;-16;-1;-16;-1;-16;-1;-15;-2;-14;-2;-14;-2;-14;-2;-14;-3;-14;-3;-12;-4;-12;-1;-3;0;0;0;0;0;0;0;0;-1;-1;-1;0;-8;1;-8;2;-7;3;-7;2;-6;3;-6;3;-6;3;-5;3;-5;3;-4;2;-4;2;-3;2;-3;2;-2;2;-1;2;0;2;0;2;1;2;2;2;3;2;3;2;3;2;3;2;4;2;5;1;6;1;7;0;7;0;7;0;8;0;9;1;9;0;10;0;10;-1;10;-1;10;-1;12;-1;12;0;13;-1;13;-1;13;0;14;0;15;0;15;0;15;0;15;1;16;1;17;1;17;0;17;0;17;1;17;2;18;2;18;2;18;1;18;2;18;3;4;0;0;0;0;0;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;3;-9;14;-32;14;-32;14;-31;15;-30;16;-29;16;-29;16;-28;17;-28;18;-28;17;-27;17;-27;17;-27;17;-26;17;-25;16;-24;17;-23;16;-22;15;-22;15;-21;15;-21;15;-21;14;-21;13;-20;12;-19;11;-19;11;-20;12;-19;9;-18;10;-18;9;-18;8;-18;8;-18;7;-17;7;-17;6;-17;5;-17;3;-17;3;-17;3;-16;2;-16;2;-16;2;-16;2;-15;1;-15;1;-14;1;-13;0;-13;0;-13;0;-13;-1;-13;-2;-13;-2;-12;-2;-12;-1;-12;-2;-13;-2;-13;-1;-11;-1;-2,motion
1441666,-70,384,74;-96;4;0;0;0;0;0;0;0;-7;0;-29;2;-31;1;-31;0;-31;-1;-31;0;-31;0;-30;-1;-29;-1;-28;-2;-28;-3;-30;-3;-30;-2;-29;-2;-27;-2;-27;-3;-27;-4;-26;-4;-26;-3;-26;-3;-25;-3;-23;-4;-23;-4;-23;-4;-23;-3;-22;-3;-21;-2;-11;-1;-21;0;-20;1;-20;0;-19;1;-19;1;-19;1;-18;1;-17;1;-16;1;-15;2;-16;3;-16;4;-16;5;-16;5;-15;5;-14;6;-14;6;-14;5;-14;5;-13;6;-14;7;-13;7;-12;8;-11;9;-11;8;-11;6;-3;1;0;0;0;0;0;0;0;0;-1;-1;0;2;6;18;7;18;5;17;4;15;9;11;9;10;8;10;9;9;7;8;7;6;8;6;9;7;8;5;6;3;5;2;5;2;4;1;3;-2;3;-4;3;-3;3;-3;2;-3;1;-4;1;-6;0;-8;-1;-9;-1;-10;-1;-11;0;-11;-1;-12;2;-14;0;-14;-1;-15;-2;-15;-2;-15;-2;-16;-2;-18;-3;-18;-5;-18;-5;-17;-4;-18;-5;-20;-6;-22;-5;-24;-5;-25;-5;-24;-4;-24;-5;-25;-5;-25;-4;-25;-3;-25;-4;-25;-3;-24;-3;-25;-2;-27;-2;-29;-2;-30;-1;-8;-1;-1;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-14;-1;-54;-5;-56;-8;-55;-11;-54;-12;-53;-12;-53;-12;-52;-13;-51;-14;-51;-15;-51;-15;-52;-15;-53;-14;-52;-13;-50;-15;-48;-17;-47;-18;-46;-17;-44;-17;-43;-16;-43;-16;-41;-15;-40;-15;-40;-13;-41;-12;-40;-11;-39;-10;-38;-14;-36;-7;-35;-8;-35;-7;-34;-6;-34;-5;-34;-4;-33;-3;-32;-4;-31;-4;-30;-2;-30;1;-30;3;-31;3;-32;4;-30;4;-29;4;-29;5;-28;6;-27;7;-27;8;-26;8;-25;8;-23;9;-23;10;-23;10;-24;9;-26;6;-26;7;-26;8;-25;7;-4;0,motion
