timestamp_ms,rssi,csi_len,csi_bytes,label
505503,-79,384,74;-96;4;0;0;0;0;0;0;0;6;1;24;7;25;8;26;10;25;10;23;9;21;10;20;10;19;10;19;9;17;9;18;10;18;11;16;10;14;9;13;9;13;9;12;8;11;7;11;7;11;6;10;5;10;5;10;5;12;4;13;3;12;3;6;0;12;0;12;1;12;0;11;0;10;0;11;-2;11;-3;10;-4;11;-4;12;-4;11;-5;11;-5;11;-5;12;-4;12;-4;13;-6;12;-7;12;-7;12;-7;12;-7;12;-6;12;-6;11;-7;11;-8;11;-8;12;-8;3;-2;0;0;0;0;0;0;0;0;-1;-1;-1;-4;-4;-27;-3;-27;-6;-25;-8;-26;-14;-22;-15;-20;-14;-21;-13;-21;-13;-20;-13;-19;-15;-20;-17;-18;-18;-18;-17;-18;-17;-18;-19;-16;-21;-15;-20;-12;-19;-12;-18;-14;-18;-14;-17;-12;-23;-10;-30;-8;-24;-10;-16;-10;-17;-6;-17;-6;-18;-9;-20;-12;-18;-19;-25;-6;-26;-6;-26;-7;-26;-5;-25;-2;-26;-2;-28;-5;-29;-5;-33;-3;-35;-2;-33;-2;-32;-1;-34;1;-35;-1;-39;-6;-41;-9;-36;-12;-33;-12;-34;-12;-37;-13;-40;-15;-44;-15;-43;-16;-43;-17;-43;-18;-39;-16;-10;-4;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11;6;45;25;45;26;45;28;41;27;36;26;34;26;33;27;30;26;28;26;26;26;26;25;26;24;24;24;22;23;21;22;19;22;18;20;21;18;21;16;17;14;15;13;17;13;17;13;17;11;18;9;19;6;17;9;19;6;18;7;19;5;19;2;18;3;18;3;20;0;21;-3;21;-3;20;-3;20;-4;21;-4;22;-5;24;-5;24;-5;23;-5;22;-6;21;-5;22;-5;22;-6;23;-6;24;-7;24;-9;24;-11;23;-12;23;-10;28;-3;28;-6;26;-7;23;-6;2;-1,occupied
505604,-82,384,74;-96;4;0;0;0;0;0;0;0;-6;2;-24;11;-23;10;-24;8;-23;7;-21;5;-20;3;-19;3;-18;4;-18;4;-17;4;-17;3;-16;3;-15;3;-15;3;-15;2;-14;2;-12;2;-10;2;-9;3;-9;4;-9;3;-8;3;-7;2;-7;2;-5;3;-4;5;-2;2;-3;4;-3;4;-3;4;-2;4;0;5;1;5;1;5;2;5;1;6;2;6;3;5;3;6;4;6;5;5;5;6;5;7;7;6;8;5;7;5;6;6;6;7;6;7;6;6;8;4;9;4;11;4;2;1;0;0;0;0;0;0;0;0;-1;-1;2;-2;20;-11;16;-13;15;-17;14;-16;8;-17;9;-19;10;-22;8;-22;6;-21;6;-21;6;-21;4;-20;3;-18;2;-18;2;-19;2;-21;1;-22;-1;-22;-1;-23;-3;-23;-3;-23;-3;-22;-5;-21;-7;-21;-6;-20;-6;-22;-10;-24;-12;-22;-13;-21;-15;-22;-11;-25;-15;-22;-16;-23;-16;-22;-16;-18;-16;-18;-19;-22;-20;-23;-20;-23;-20;-21;-20;-19;-21;-21;-21;-25;-21;-30;-24;-32;-25;-31;-25;-29;-24;-28;-24;-28;-22;-30;-21;-31;-20;-34;-21;-37;-24;-38;-24;-39;-20;-40;-16;-40;-4;-10;-1;-1;-1;-1;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-11;4;-42;17;-41;16;-42;15;-43;13;-40;10;-39;8;-38;8;-37;7;-34;6;-30;5;-30;3;-32;3;-31;3;-28;1;-27;0;-26;2;-24;4;-20;4;-17;4;-16;4;-15;4;-14;3;-13;3;-12;4;-10;6;-8;7;-6;6;-7;7;-6;8;-5;9;-4;9;-3;8;-4;9;-4;11;-2;11;0;11;1;11;3;11;4;12;6;11;6;11;5;13;6;14;8;14;10;14;9;13;8;13;8;14;10;15;13;14;14;13;15;13;14;13;12;17;14;19;14;16;9;13;0;1,occupied
505730,-77,128,74;-96;4;0;0;0;0;0;0;0;3;8;11;35;11;38;11;39;9;36;7;34;10;34;14;35;14;33;11;30;2;31;2;34;10;33;9;29;4;30;6;28;9;28;9;27;8;23;5;19;0;14;1;13;6;14;8;15;7;12;6;11;2;11;1;3;7;5;10;12;5;12;3;7;7;2;7;0;5;2;2;9;-1;13;0;8;-1;0;-3;-1;-3;4;0;4;5;-2;8;1;7;5;3;6;-4;6;-8;5;-7;3;-2;2;0;0;1;0;0;-2;-4;-3;-2;-1;0;0;0;0;0;0;0;0,occupied
505811,-80,384,74;-96;4;0;0;0;0;0;0;0;-6;2;-23;10;-24;9;-25;8;-25;7;-24;7;-24;7;-23;6;-22;5;-22;5;-22;4;-22;3;-22;4;-21;5;-21;6;-19;5;-17;3;-16;3;-14;3;-13;2;-12;2;-12;3;-11;4;-10;5;-9;4;-9;4;-9;2;-4;1;-7;4;-7;4;-6;5;-5;5;-4;5;-5;4;-5;4;-4;4;-2;4;-1;5;0;4;1;4;1;4;1;4;0;2;1;2;2;2;2;3;3;4;5;4;4;3;4;2;5;2;5;1;5;0;6;0;1;0;0;0;0;0;0;0;0;0;-1;-1;-1;-2;-5;-9;-4;-12;-2;-12;-1;-11;-6;-11;-7;-11;-8;-11;-9;-12;-10;-11;-10;-10;-10;-9;-12;-9;-13;-9;-13;-9;-15;-8;-15;-6;-14;-6;-15;-5;-14;-4;-15;-5;-17;-3;-18;-2;-18;-1;-18;0;-17;1;-16;3;-15;4;-14;5;-13;6;-14;7;-18;6;-19;9;-20;10;-19;13;-17;14;-18;14;-21;15;-19;16;-17;18;-19;18;-19;17;-19;19;-19;21;-21;21;-23;21;-23;22;-23;24;-21;26;-17;27;-18;26;-20;27;-20;29;-20;31;-22;33;-25;34;-28;34;-28;32;-7;7;-1;-1;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-12;3;-48;14;-48;16;-47;16;-46;12;-46;9;-46;8;-45;7;-44;7;-43;7;-41;5;-42;3;-41;7;-39;11;-38;8;-37;5;-35;4;-32;3;-30;3;-28;5;-25;6;-23;5;-22;4;-19;5;-16;6;-16;5;-17;5;-17;8;-14;8;-13;8;-11;8;-9;9;-9;7;-9;7;-7;8;-5;9;-4;9;-2;10;0;9;2;8;3;8;2;8;1;7;2;6;2;5;3;5;5;6;6;5;5;4;5;3;8;3;9;1;10;1;11;1;11;-3;13;-3;12;-3;11;-5;1;-1,occupied
505909,-82,384,74;-96;4;0;0;0;0;0;0;0;-4;-7;-13;-27;-11;-26;-11;-26;-10;-26;-9;-25;-8;-24;-8;-24;-9;-23;-9;-21;-9;-20;-9;-19;-10;-18;-9;-19;-8;-20;-7;-18;-8;-15;-9;-14;-8;-13;-9;-12;-9;-10;-9;-10;-8;-10;-6;-9;-7;-7;-7;-8;-6;-8;-3;-4;-6;-5;-7;-5;-6;-4;-5;-2;3;15;0;18;-2;19;0;19;4;20;5;20;3;19;4;19;5;20;6;21;8;18;2;4;0;0;0;0;0;0;0;0,occupied
507505,-76,384,"74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-18;507505,-76,384,74;-96;4;0;0;0;0;0;0;0;-5;-5;-19;-16;-18;-15;-14;-15;-14;-15;-13;-14;-12;-14;-13;-14;-13;-13;-12;-11;-11;-11;-13;-11;-15;-12;-15;-10;-13;-9;-11;-10;-11;-11;-12;-10;-12;-7;-7;-2;-17;-2;-14;-6;-11;-8;-10;-6;-12;-2;-14;-2;-12;-5;-9;-5;-10;-4;-10;-3;-9;-4;-10;-5;-15;-1;-16;0;-14;0;-14;0;-17;0;-16;0;-12;2;-11;5;-12;6;-13;5;-12;6;-12;5;-12;4;-9;3;-2;0;0;0;0;0;0;0;0;0;-1;-1;0;2;6;17;5;16;5;18;6;18;9;11;9;10;10;9;12;8;11;8;10;7;10;7;12;7;12;5;11;3;11;3;11;4;11;4;12;1;12;-2;13;-2;13;-2;13;-4;12;-5;9;-4;8;-5;9;-6;10;-7;10;-7;10;-8;10;-10;16;-7;10;-10;11;-10;11;-11;9;-12;7;-14;6;-17;8;-19;8;-19;6;-19;7;-21;8;-21;8;-22;9;-25;10;-27;12;-27;13;-26;12;-25;8;-26;9;-29;12;-30;12;-30;14;-29;13;-28;12;-33;14;-35;16;-29;4;-7;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-9;-7;-34;-26;-33;-29;-33;-31;-30;-33;-27;-33;-27;-33;-26;-33;-25;-33;-25;-31;-24;-27;-24;-25;-24;-26;-24;-27;-25;-26;-24;-24;-22;-25;-21;-22;-23;-20;-24;-20;-22;-20;-21;-20;-21;-20;-21;-18;-21;-17;-26;-18;-30;-16;-32;-17;-27;-12;-27;-16;-22;-16;-16;-11;-13;-6;-17;-4;-25;-8;-26;-12;-22;-11;-18;-8;-16;-4;-19;-5;-25;-8;-29;-7;-27;-5;-25;-4;-22;0;-19;5;-19;4;-18;2;-20;2;-19;2;-18;0;-23;1;-25;5;-22;4;-19;1;-19;0;-20;0;-19;4;-3;0",occupied
507609,-79,384,74;-96;4;0;0;0;0;0;0;0;5;2;22;11;23;11;23;11;21;12;19;13;18;13;17;12;15;12;13;14;15;15;17;15;16;14;14;13;12;10;11;7;13;8;12;10;12;8;12;6;11;8;10;9;9;9;7;10;9;9;10;7;10;6;5;3;11;6;10;6;12;6;15;5;13;4;10;3;9;-1;8;-4;10;-2;11;1;10;2;7;4;9;3;10;1;11;1;14;0;13;-1;11;-2;11;-5;11;-8;11;-5;10;-4;9;-3;7;-1;7;-2;8;-4;1;-1;0;0;0;0;0;0;0;0;-1;-1;-3;-2;-20;-11;-19;-8;-21;-5;-23;-3;-18;-8;-18;-8;-19;-9;-20;-8;-19;-6;-19;-7;-20;-7;-20;-6;-20;-5;-20;-5;-21;-4;-22;-2;-22;-3;-19;-4;-18;-2;-21;-1;-22;1;-21;2;-21;4;-20;3;-20;2;-21;5;-21;7;-21;7;-22;6;-22;7;-21;17;-23;12;-22;11;-23;12;-24;13;-25;11;-25;11;-26;14;-24;17;-22;18;-24;18;-25;17;-25;16;-27;18;-29;21;-30;24;-32;23;-34;21;-37;20;-37;19;-36;19;-40;21;-44;20;-44;19;-43;20;-42;19;-40;16;-10;3;0;0;0;0;0;0;-1;-1;0;0;0;0;-1;-1;-1;-1;-1;-1;11;2;44;11;44;10;43;10;41;13;39;15;37;16;36;16;34;17;33;21;33;20;34;16;35;14;32;14;30;14;30;13;30;13;27;12;26;9;26;8;25;10;21;9;20;10;22;11;23;8;23;6;22;5;17;-1;18;5;22;6;23;6;22;4;20;1;17;1;15;-3;15;-7;16;-5;20;-2;19;-3;14;-4;14;-5;16;-7;19;-7;20;-7;20;-9;17;-9;13;-10;14;-12;17;-10;15;-11;12;-11;11;-10;14;-13;15;-15;11;-20;14;-20;18;-20;14;-17;1;-2,occupied
507711,-76,384,74;-96;4;0;0;0;0;0;0;0;4;-1;16;-3;15;-2;15;-1;14;-1;14;-1;14;-2;13;-1;13;0;13;0;12;1;12;1;12;2;12;2;12;1;12;1;11;3;10;2;10;0;11;0;10;1;10;1;10;0;9;0;10;0;10;0;10;-2;4;-1;9;-1;10;0;10;-1;9;-2;9;-2;8;-1;7;-2;7;-3;8;-3;9;-2;9;-1;9;-2;9;-3;9;-4;9;-6;10;-7;10;-5;9;-5;9;-6;9;-7;9;-6;8;-5;7;-6;8;-5;8;-7;8;-8;2;-2;0;0;0;0;0;0;0;0;-1;-1;-3;-1;-16;-7;-17;-7;-18;-5;-18;-3;-15;-8;-16;-8;-16;-8;-15;-8;-15;-7;-16;-5;-17;-5;-15;-5;-14;-5;-15;-4;-16;-4;-16;-4;-15;-4;-14;-3;-14;-2;-15;-3;-16;-2;-15;-1;-15;0;-13;0;-13;1;-13;2;-13;2;-13;2;-14;1;-15;2;-16;6;-16;6;-15;5;-15;6;-16;6;-17;6;-16;7;-16;7;-15;8;-16;9;-17;10;-18;11;-18;12;-19;13;-19;12;-20;11;-22;11;-23;11;-22;11;-22;11;-23;10;-25;11;-26;10;-27;9;-29;10;-30;8;-30;7;-8;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;6;-3;24;-12;24;-12;24;-11;25;-10;24;-9;23;-9;23;-9;24;-7;25;-5;24;-4;25;-6;25;-6;22;-5;20;-5;19;-5;19;-6;18;-7;19;-6;20;-4;19;-3;18;-2;19;-4;17;-7;15;-7;17;-7;19;-7;20;-13;18;-6;17;-6;14;-8;14;-10;16;-9;16;-8;15;-9;13;-9;11;-8;11;-7;13;-7;14;-8;14;-12;16;-15;18;-17;16;-17;15;-17;14;-17;14;-17;15;-16;13;-14;11;-13;11;-11;13;-10;14;-12;13;-14;9;-17;9;-19;8;-18;8;-18;1;-3,occupied
507813,-76,384,74;-96;4;0;0;0;0;0;0;0;1;4;7;19;6;18;5;19;5;19;5;18;4;17;3;17;2;17;1;17;1;17;2;18;3;17;2;17;1;17;1;16;1;17;2;16;1;15;0;15;0;14;1;14;1;14;1;14;0;14;1;14;3;14;1;7;1;14;1;13;2;12;2;12;3;12;3;12;3;12;3;12;4;12;4;13;4;12;4;12;4;13;4;12;4;12;3;12;4;11;5;11;5;11;5;11;5;12;5;12;5;11;5;11;4;12;4;12;1;3;0;0;0;0;0;0;0;0;-1;-1;2;-1;21;-6;20;-4;21;-4;22;-5;20;-9;19;-9;18;-8;18;-8;17;-8;16;-9;15;-9;15;-9;14;-10;13;-11;12;-10;12;-10;13;-11;13;-10;13;-10;12;-11;10;-11;8;-11;7;-11;6;-11;7;-12;6;-13;6;-13;6;-13;5;-14;5;-14;5;-14;2;-15;2;-16;2;-17;2;-16;1;-16;0;-16;-2;-17;-4;-17;-3;-17;-2;-17;-1;-17;0;-19;-1;-21;-2;-23;-3;-23;-2;-24;-1;-23;-1;-24;0;-25;1;-25;1;-26;2;-28;2;-28;2;-28;4;-29;7;-30;2;-8;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;8;7;36;3;36;-1;36;-1;36;-1;34;-1;32;-2;32;-3;34;-3;35;-3;35;-4;35;-4;33;-4;31;-4;29;-4;29;-3;31;-3;31;-4;29;-6;28;-5;26;-4;26;-3;26;-3;25;-3;25;-2;26;-1;26;-7;23;-3;25;-2;25;-1;25;-1;24;0;24;1;24;1;24;1;24;1;25;3;25;4;24;3;24;4;25;4;25;4;25;4;24;5;23;6;21;6;22;5;23;6;23;6;24;7;24;7;23;6;23;6;23;4;24;5;26;6;26;6;28;0;3,occupied
507903,-76,384,74;-96;4;0;0;0;0;0;0;0;4;-5;18;-19;20;-18;21;-18;21;-17;21;-16;21;-16;21;-15;20;-15;20;-15;20;-15;20;-14;20;-14;19;-14;18;-14;18;-12;19;-11;18;-12;17;-11;16;-11;16;-12;16;-12;15;-11;15;-11;15;-12;14;-13;13;-13;6;-6;12;-12;12;-12;12;-12;11;-13;11;-13;11;-13;10;-13;10;-13;10;-13;9;-14;8;-15;8;-15;7;-14;7;-15;7;-15;7;-16;7;-15;7;-15;6;-15;5;-16;6;-16;6;-16;5;-15;5;-16;5;-16;5;-15;1;-4;0;0;0;0;0;0;0;0;-1;-1;-4;-3;-24;-14;-22;-10;-20;-8;-20;-7;-22;-5;-21;-5;-21;-5;-21;-5;-21;-3;-20;-3;-19;-2;-17;0;-16;0;-17;0;-16;1;-13;3;-12;4;-12;4;-13;3;-13;2;-12;1;-11;2;-8;4;-8;6;-8;6;-8;5;-6;7;-5;8;-6;10;-6;11;-10;11;-3;10;-1;9;0;10;-1;10;-1;10;2;12;4;13;5;15;6;17;8;17;9;18;7;20;6;21;7;21;9;21;8;23;7;25;8;26;9;26;9;27;6;30;6;31;7;31;8;32;8;36;5;39;0;10;-1;-1;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;9;-9;37;-34;39;-35;41;-32;41;-29;40;-27;41;-27;40;-26;39;-26;38;-27;38;-27;37;-26;38;-26;37;-25;37;-25;37;-23;37;-22;35;-21;34;-20;34;-21;34;-22;32;-21;30;-20;28;-20;28;-20;28;-21;27;-24;25;-24;23;-22;24;-22;24;-23;22;-24;23;-23;23;-22;21;-23;21;-24;20;-24;19;-25;18;-26;18;-27;17;-28;17;-27;16;-27;15;-27;14;-27;13;-27;13;-28;13;-29;12;-29;11;-28;11;-27;10;-28;11;-28;12;-27;15;-24;14;-23;12;-25;9;-28;0;-4,occupied
